#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark/box_met_local.txt /home/point_clouds_registration_benchmark/box_met -s 0.2 -t 0.2 -p 0.3 -r 10000 -m 15 -i 40 
id;initial_error;final_error;transformation
7680147070000;1.79635;4.09323;0.874871 0.182708 0.448574 -9.4036 -0.124425 0.979822 -0.15642 -2.6306 -0.468102 0.0810332 0.879951 -32.9203 0 0 0 1 
7680147070001;0.811107;3.73938;0.981925 0.166166 0.0906205 -5.72829 -0.142062 0.963419 -0.22725 -3.30766 -0.125067 0.210268 0.969611 -12.7495 0 0 0 1 
7680147070002;1.49386;4.02666;0.964684 -0.0197963 -0.262665 -4.47222 -0.0516723 0.963575 -0.262398 1.84029 0.258292 0.266703 0.928523 7.69375 0 0 0 1 
7680147070003;0.946768;4.12351;0.991383 0.130981 0.00216056 -5.54671 -0.128141 0.973048 -0.191723 -3.23027 -0.0272144 0.189794 0.981447 -4.98158 0 0 0 1 
7680147070004;1.43077;5.08815;0.998791 -0.0438111 -0.0222754 -2.28979 0.0404159 0.990022 -0.134991 6.23167 0.0279673 0.133928 0.990596 -1.97829 0 0 0 1 
7680147070005;0.312811;3.99815;0.985215 0.16219 0.0551831 -5.87324 -0.163263 0.986461 0.0154894 -3.99361 -0.0519237 -0.0242698 0.998356 -3.98717 0 0 0 1 
7680147070006;1.56238;4.45383;0.999942 0.00600026 -0.00898679 -2.0074 -0.00582554 0.999796 0.0193431 4.7793 0.00910102 -0.0192897 0.999773 -2.29945 0 0 0 1 
7680147070007;1.77223;4.34817;0.96404 0.140787 0.225404 -5.88934 -0.192398 0.954821 0.226493 -3.82885 -0.183333 -0.261716 0.947573 -9.99572 0 0 0 1 
7680147070008;0.368314;4.17832;0.978521 0.186396 0.0880496 -6.58371 -0.18747 0.982262 0.00401027 -5.18056 -0.0857403 -0.0204308 0.996108 -5.90176 0 0 0 1 
7680147070009;2.02654;4.19849;0.999652 -0.00740068 0.0253047 -2.79398 0.00936659 0.996872 -0.0784754 5.28963 -0.0246448 0.0786851 0.996595 -6.97527 0 0 0 1 
7680147070010;1.67484;4.27748;0.991294 0.0263412 -0.129002 -3.81955 -0.027893 0.999558 -0.0102374 3.56975 0.128676 0.0137465 0.991591 8.24352 0 0 0 1 
7680147070011;1.58383;4.32522;0.966238 0.00377474 0.257623 -3.39287 0.0847776 0.939557 -0.331732 8.34047 -0.243304 0.342373 0.907515 -20.1315 0 0 0 1 
7680147070012;1.55669;3.74909;0.995834 0.0418274 0.0810208 -4.08459 -0.024346 0.978289 -0.205808 2.93092 -0.0878703 0.202978 0.975233 -8.1503 0 0 0 1 
