#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/wood_autumn_local.txt /home/point_clouds_registration_benchmark//eth/wood_autumn -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -i 100 -n 100 
id;initial_error;final_error;transformation
26875431820000;0.498992;0.0235779;100;0.889909 0.452919 0.0540885 0.421527 -0.455967 0.880062 0.132608 0.856995 0.0124595 -0.142672 0.989692 -0.351983 0 0 0 1 
26875431820001;0.336145;0.0223917;100;0.910445 0.323056 -0.258312 0.719402 -0.290149 0.943881 0.157802 0.861032 0.294795 -0.068721 0.953086 -0.770031 0 0 0 1 
26875431820002;0.60541;0.0237865;100;0.889194 0.387685 -0.24297 0.941308 -0.385582 0.920837 0.0581863 1.00548 0.246294 0.0419458 0.968287 -1.40669 0 0 0 1 
26875431820003;0.366204;0.0248833;100;0.99361 0.100184 -0.0519822 -0.152578 -0.0977103 0.99405 0.0481366 -0.128351 0.0564954 -0.0427499 0.997487 -0.524969 0 0 0 1 
26875431820004;0.698046;0.0277326;100;0.955421 -0.295219 -0.00398192 0.860846 0.295168 0.954774 0.0358107 -1.26924 -0.00677016 -0.0353897 0.999351 0.412488 0 0 0 1 
26875431820005;0.325213;0.0267205;100;0.920479 -0.23962 0.308709 -0.368893 0.27174 0.960176 -0.0649581 -0.696174 -0.280849 0.143681 0.948936 0.988755 0 0 0 1 
26875431820006;0.554876;0.0285306;100;0.999999 -0.00127475 0.000911095 -0.272836 0.00127462 0.999999 0.000140852 0.704666 -0.000911274 -0.00013969 1 0.552016 0 0 0 1 
26875431820007;0.383756;0.0256429;100;0.98776 -0.0467891 -0.148799 0.208244 0.10644 0.899515 0.423726 -0.837895 0.114021 -0.434378 0.893485 -0.395562 0 0 0 1 
26875431820008;0.203498;0.033197;100;0.96607 0.0523346 -0.252924 0.11296 -0.02867 0.994933 0.0963617 0.0939339 0.256686 -0.0858408 0.962675 -0.972046 0 0 0 1 
26875431820009;0.180609;0.0311854;100;0.978792 -0.154746 -0.134236 0.108036 0.151627 0.987879 -0.0332176 -0.357754 0.137749 0.0121593 0.990393 -0.382499 0 0 0 1 
26875431820010;0.462102;0.0215215;100;0.959156 -0.140997 -0.245235 0.741179 0.147916 0.98895 0.00992988 -0.745706 0.241125 -0.0457986 0.969413 -0.944737 0 0 0 1 
