#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/long_office_household_local.txt /home/point_clouds_registration_benchmark//tum/long_office_household -s 0.1 -t 0.1 -p 0.3 -r 1000 -m 10 -i 100 -n 100 
id;initial_error;final_error;transformation
26456013410000;0.652746;0.509254;100;0.808375 0.500589 -0.309743 0.586099 -0.506432 0.859627 0.0675833 -0.216793 0.300095 0.102231 0.948415 -0.26283 0 0 0 1 
26456013410001;1.0574;0.56695;100;0.94988 0.287605 -0.122524 0.268303 -0.257761 0.942304 0.213593 0.120417 0.176885 -0.171306 0.969209 1.16553 0 0 0 1 
26456013410002;0.577722;0.597595;100;0.935976 0.320079 -0.146624 0.471469 -0.265309 0.915022 0.303885 0.12564 0.231431 -0.245528 0.941358 0.739055 0 0 0 1 
26456013410003;1.10585;0.562118;100;0.963872 -0.230343 -0.133767 0.532881 0.25388 0.946398 0.199691 0.152061 0.080599 -0.226437 0.970685 -0.737585 0 0 0 1 
26456013410004;0.510854;0.544453;100;0.947865 0.27707 0.157432 0.277918 -0.315836 0.882555 0.348345 -0.305104 -0.0424269 -0.379906 0.924051 -0.200356 0 0 0 1 
26456013410005;0.315858;0.56466;100;0.980624 0.130509 -0.146098 0.505762 -0.105044 0.979797 0.170187 0.123575 0.165357 -0.151543 0.974521 -0.0294033 0 0 0 1 
26456013410006;0.127418;0.62355;100;0.935994 0.307908 -0.170608 0.566383 -0.253737 0.926074 0.279293 -0.217873 0.243992 -0.218127 0.944928 0.373106 0 0 0 1 
26456013410007;0.936325;0.572585;100;0.960973 -0.183679 -0.206862 0.074911 0.20344 0.975935 0.0785112 0.490812 0.187463 -0.117531 0.975215 0.744008 0 0 0 1 
26456013410008;0.859142;0.527323;100;0.980676 0.141276 -0.135337 0.465113 -0.127033 0.985926 0.108686 0.0683921 0.148787 -0.0893935 0.98482 0.945375 0 0 0 1 
26456013410009;0.404949;0.570622;100;0.919742 0.277877 -0.277233 0.247491 -0.240113 0.957022 0.162651 -0.124955 0.310515 -0.0830299 0.946935 0.524196 0 0 0 1 
26456013410010;0.333714;0.543832;100;0.951519 0.196821 -0.236375 0.370914 -0.194542 0.980333 0.0331669 -0.0291017 0.238254 0.0144259 0.971096 -0.0782711 0 0 0 1 
26456013410011;0.463956;0.496943;100;0.991398 0.100358 -0.0840116 0.460605 -0.0938823 0.99254 0.0777801 0.104804 0.0911907 -0.0692239 0.993425 -0.287249 0 0 0 1 
26456013410012;1.06761;0.548203;100;0.903942 0.130762 -0.407174 1.03599 -0.20615 0.967419 -0.146978 0.601933 0.374689 0.216799 0.901447 1.02015 0 0 0 1 
26456013410013;0.408963;0.502884;100;0.830342 0.544988 -0.116274 0.466605 -0.525231 0.835114 0.163454 -0.252262 0.186183 -0.0746522 0.979675 0.24198 0 0 0 1 
26456013410014;0.281798;0.556018;100;0.945834 0.292788 -0.140264 0.374738 -0.254571 0.936993 0.239245 -0.272266 0.201474 -0.190579 0.960775 0.0586029 0 0 0 1 
