#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/gazebo_winter_local.txt /home/point_clouds_registration_benchmark//eth/gazebo_winter -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -i 100 -n 100 
id;initial_error;final_error;transformation
38591597440000;0.538033;0.0329698;100;0.993578 -0.0996707 -0.0535564 -0.398442 0.101406 0.994371 0.030709 -0.425683 0.0501942 -0.0359427 0.998093 0.549269 0 0 0 1 
38591597440001;0.518725;0.0241582;100;0.950714 0.251432 0.181454 0.0361869 -0.267673 0.960891 0.0709903 1.08238 -0.156508 -0.116062 0.980834 -0.05459 0 0 0 1 
38591597440002;0.466312;0.0241698;100;0.983877 -0.132806 0.119789 0.0783161 0.137224 0.990104 -0.0293852 -0.314233 -0.114701 0.0453493 0.992364 -0.211601 0 0 0 1 
38591597440003;0.369171;0.0270755;100;0.979669 0.200623 -0.000206895 -0.197567 -0.200621 0.979665 0.0027938 0.763049 0.000763187 -0.00269549 0.999996 0.38221 0 0 0 1 
38591597440004;0.566929;0.0200896;100;0.87669 0.414599 -0.243971 1.05572 -0.398509 0.909999 0.114423 1.63264 0.269453 -0.00308881 0.963009 -1.66176 0 0 0 1 
38591597440005;0.214626;0.0302565;100;0.994674 -0.0839833 -0.0597462 0.0038467 0.0836616 0.996463 -0.00787043 -0.292188 0.0601959 0.00283006 0.998183 -0.593781 0 0 0 1 
38591597440006;0.296525;0.0341082;100;0.960102 -0.219011 -0.173892 0.177717 0.240618 0.963831 0.114598 -0.993355 0.142504 -0.151868 0.978074 -0.359403 0 0 0 1 
38591597440007;0.55939;0.0323334;100;0.989987 0.14113 -0.00280254 0.0816742 -0.140608 0.98769 0.0685399 0.182113 0.012441 -0.0674596 0.997644 -0.875606 0 0 0 1 
38591597440008;0.573696;0.0284101;100;0.909111 0.00795734 0.416478 0.31862 -0.112422 0.967404 0.226918 0.481872 -0.401096 -0.253115 0.880372 2.44853 0 0 0 1 
38591597440009;0.226381;0.0355289;100;0.999392 -0.0289895 0.019379 0.057355 0.028209 0.998825 0.0394031 0.107875 -0.0204985 -0.0388325 0.999035 -0.253533 0 0 0 1 
38591597440010;0.405479;0.0292742;100;0.934328 -0.110287 0.338921 0.092948 0.224564 0.920591 -0.319505 -0.76862 -0.27677 0.374632 0.8849 1.66921 0 0 0 1 
38591597440011;0.432428;0.0253791;100;0.931737 -0.346438 -0.108842 0.404006 0.363091 0.884174 0.293942 -1.7693 -0.00559748 -0.313397 0.949606 -0.274097 0 0 0 1 
38591597440012;0.493861;0.0355288;100;0.996245 -0.00587907 -0.086382 0.343973 0.00110776 0.998476 -0.0551793 -0.258883 0.0865748 0.0548764 0.994733 0.324561 0 0 0 1 
38591597440013;0.489902;0.0342761;100;0.895244 0.404793 0.186226 0.252392 -0.409704 0.912125 -0.0130854 1.48165 -0.175158 -0.0645829 0.98242 0.368833 0 0 0 1 
38591597440014;0.265078;0.0295631;100;0.950481 -0.0558124 0.305729 -0.0532 0.0883307 0.991686 -0.093574 -0.262358 -0.297965 0.115946 0.947509 1.43818 0 0 0 1 
38591597440015;0.50504;0.0249578;100;0.941178 -0.330292 0.0713499 0.413234 0.304136 0.920025 0.247095 -1.69655 -0.147257 -0.210861 0.966361 0.169799 0 0 0 1 
38591597440016;0.306367;0.0259029;100;0.961289 0.115834 -0.25001 0.26956 -0.0684709 0.979304 0.19046 -0.00403415 0.266897 -0.165969 0.949326 -1.35988 0 0 0 1 
38591597440017;0.306001;0.0289675;100;0.991883 -0.126793 0.00962194 -0.203024 0.127157 0.98925 -0.072214 -0.893372 -0.000362307 0.0728513 0.997343 0.090417 0 0 0 1 
38591597440018;0.310987;0.0273214;100;0.975756 0.218318 -0.0154122 0.449278 -0.218536 0.975724 -0.0143149 1.02752 0.0119128 0.017336 0.999779 -0.299872 0 0 0 1 
38591597440019;0.565481;0.0249413;100;0.985097 -0.165023 0.048498 -0.589598 0.148758 0.958953 0.241415 -0.254627 -0.0863463 -0.230602 0.969209 -0.145157 0 0 0 1 
38591597440020;0.471158;0.0288408;100;0.94796 -0.318026 -0.0152337 -0.0183834 0.309283 0.93115 -0.193141 -1.30414 0.0756086 0.178378 0.981053 0.277288 0 0 0 1 
38591597440021;0.264772;0.0361706;100;0.959768 0.216744 0.178513 0.0760583 -0.226485 0.973354 0.0358785 1.06121 -0.16598 -0.0748656 0.983283 0.543371 0 0 0 1 
38591597440022;0.382739;0.0305596;100;0.994439 -0.0252499 -0.102245 -0.295103 0.031733 0.997554 0.0622856 -0.453521 0.100422 -0.0651838 0.992807 -0.0841775 0 0 0 1 
38591597440023;0.504596;0.0307519;100;0.938665 0.342301 -0.0416839 0.242308 -0.344033 0.937842 -0.0457552 1.92088 0.0234309 0.0572894 0.998083 -0.624832 0 0 0 1 
