#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/planetary_map_local.txt /home/point_clouds_registration_benchmark//planetary/p2at_met -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -i 100 -n 100 
id;initial_error;final_error;transformation
25528382210000;2.8561;0.227334;100;0.998168 -0.0601259 -0.00678324 -4.11895 0.0602955 0.997776 0.0284215 -2.19085 0.00505929 -0.0287784 0.999573 0.609213 0 0 0 1 
25528382210001;2.11331;0.106999;100;0.999762 -0.0176307 -0.01287 -2.03645 0.0196034 0.984532 0.174105 -2.28336 0.00960133 -0.174316 0.984643 -9.60589 0 0 0 1 
25528382210002;1.70145;0.506972;100;0.971529 0.146961 0.185835 8.92074 -0.0881974 0.952334 -0.292031 -2.46307 -0.219894 0.267326 0.938181 14.9106 0 0 0 1 
25528382210003;1.37022;0.62448;100;0.999908 0.0125144 0.00526506 -0.388632 -0.0125386 0.999911 0.00458592 -0.0438618 -0.0052072 -0.00465152 0.999976 0.859192 0 0 0 1 
25528382210004;1.75339;0.769113;100;0.964249 -0.110136 0.241028 -4.93159 0.0756211 0.986084 0.148056 -0.484963 -0.25398 -0.124536 0.959159 -5.75373 0 0 0 1 
25528382210005;0.735848;0.739758;100;0.991157 0.113017 0.0695412 6.08459 -0.0840546 0.940225 -0.330017 -2.48078 -0.102682 0.321253 0.94141 17.1205 0 0 0 1 
25528382210006;1.57164;0.584203;100;0.993116 -0.092863 -0.0713898 -5.35349 0.0922041 0.995662 -0.0124768 -0.91828 0.0722387 0.0058085 0.99737 -1.78471 0 0 0 1 
25528382210007;1.73822;0.71122;100;0.999344 -0.0322308 -0.0165357 -0.421936 0.0316064 0.998825 -0.0367257 -1.03146 0.0176999 0.036179 0.999189 1.2769 0 0 0 1 
25528382210008;0.906109;1.13337;100;0.987859 0.123886 0.0937377 7.20133 -0.123256 0.992296 -0.012506 0.594052 -0.0945649 0.000800469 0.995518 0.608337 0 0 0 1 
25528382210009;0.490985;0.147904;100;0.963188 0.159937 -0.216078 7.9027 -0.136695 0.983485 0.118628 0.522644 0.231483 -0.0847244 0.969143 -5.76832 0 0 0 1 
25528382210010;2.17163;0.748488;100;0.985274 -0.136917 -0.102415 -6.28423 0.0825115 0.905356 -0.41656 -6.64128 0.149757 0.401975 0.903321 16.8696 0 0 0 1 
25528382210011;2.42393;0.597096;100;0.998253 -0.0580154 -0.0111839 -4.43835 0.0590018 0.988802 0.137071 0.172695 0.00310643 -0.137491 0.990498 -8.49805 0 0 0 1 
25528382210012;1.04957;0.585451;100;0.996651 -0.0379808 -0.0724108 -1.87621 0.0343101 0.998095 -0.0512793 -1.36978 0.0742205 0.0486232 0.996056 2.53407 0 0 0 1 
25528382210013;1.47687;0.662126;100;0.999283 -0.0378401 0.000791689 -1.41439 0.0378316 0.999245 0.00884634 0.0774356 -0.00112584 -0.00881005 0.999961 0.241946 0 0 0 1 
25528382210014;2.77484;0.92361;100;0.965299 0.120532 0.231667 8.05885 -0.190812 0.931198 0.310582 -2.61046 -0.178293 -0.344009 0.921884 -15.0066 0 0 0 1 
25528382210015;1.8346;2.0618;100;0.993759 0.0859948 0.0710455 4.48789 -0.080132 0.993437 -0.0816175 0.666926 -0.0775979 0.0754152 0.994128 4.95447 0 0 0 1 
25528382210016;0.567147;0.710872;100;0.985209 -0.104227 -0.136012 -5.33739 0.127091 0.976863 0.172006 -2.51552 0.114937 -0.186748 0.975661 -10.6249 0 0 0 1 
25528382210017;2.04883;1.46471;100;0.941804 -0.0684505 -0.32912 -4.21728 0.140543 0.969555 0.200528 -3.89246 0.305373 -0.235114 0.922751 -12.654 0 0 0 1 
