#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/plain_local.txt /home/point_clouds_registration_benchmark//eth/plain -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -i 100 -n 100 
id;initial_error;final_error;transformation
4215528470000;0.567788;0.0393293;100;0.96669 -0.0353576 0.253497 0.708315 0.0210647 0.998043 0.0588778 0.159992 -0.255083 -0.0515768 0.965543 1.93108 0 0 0 1 
4215528470001;0.547226;0.0248842;100;0.992069 0.09999 -0.0761683 -0.644619 -0.0614298 0.914358 0.40022 0.872942 0.109663 -0.392367 0.913248 1.06115 0 0 0 1 
4215528470002;0.032832;0.0327449;100;0.999923 0.0106812 0.00630594 -0.0720567 -0.0107059 0.999935 0.00389778 0.01285 -0.0062639 -0.00396499 0.999973 0.0430003 0 0 0 1 
4215528470003;0.731607;0.0347038;100;0.995264 -0.0434291 0.0869645 -0.0799498 0.0413143 0.998809 0.0259726 -0.917438 -0.0879888 -0.0222567 0.995873 0.429976 0 0 0 1 
4215528470004;0.518474;0.0555664;100;0.953877 -0.0411146 -0.297368 0.526583 0.105147 0.973585 0.202674 -0.572938 0.28118 -0.224594 0.933003 -0.291254 0 0 0 1 
4215528470005;0.0948906;0.0471756;100;0.999025 0.0363168 0.0251123 -0.185298 -0.0338776 0.995225 -0.0915425 0.291994 -0.0283169 0.0906025 0.995484 -0.282469 0 0 0 1 
4215528470006;0.93827;0.0430225;100;0.997864 0.0577325 -0.030573 -1.06431 -0.0646747 0.939047 -0.337652 0.565632 0.00921601 0.338908 0.940774 -1.29842 0 0 0 1 
4215528470007;0.649378;0.0265055;100;0.988699 0.0909603 -0.119168 -0.531827 -0.128371 0.924237 -0.359591 1.74201 0.077431 0.370825 0.925469 -1.87669 0 0 0 1 
4215528470008;0.524363;0.808732;100;0.955316 0.142079 -0.2592 -0.843998 -0.172977 0.979788 -0.100466 0.640948 0.239688 0.140813 0.960584 -2.30661 0 0 0 1 
4215528470009;0.400063;0.0327137;100;0.951957 -0.212357 0.22064 1.18252 0.217029 0.97616 0.00313582 -1.03701 -0.216046 0.0449003 0.97535 1.28603 0 0 0 1 
4215528470010;0.581956;0.0290119;100;0.971309 -0.226584 -0.0722379 1.20974 0.200196 0.942975 -0.265933 -1.33216 0.128375 0.243841 0.961281 -2.13462 0 0 0 1 
4215528470011;0.358216;0.0279465;100;0.973983 -0.178112 0.140118 0.962287 0.204205 0.957897 -0.201825 -1.04952 -0.0982711 0.225187 0.969347 -0.200214 0 0 0 1 
4215528470012;0.581653;0.0570554;100;0.955948 0.290171 -0.0443266 -1.11721 -0.266055 0.920308 0.286788 2.16624 0.124012 -0.262361 0.956968 0.0962785 0 0 0 1 
4215528470013;0.612837;0.0161946;100;0.98221 -0.0639244 0.176569 0.162041 0.0620147 0.997942 0.0163184 -0.362753 -0.177249 -0.00507817 0.984153 0.542134 0 0 0 1 
4215528470014;0.871128;0.109042;100;0.97858 -0.205705 0.00821351 1.49531 0.205607 0.978569 0.0113413 -1.28136 -0.0103704 -0.00940957 0.999902 0.756621 0 0 0 1 
4215528470015;0.0605696;0.0160636;100;0.999924 0.000134427 0.012308 0.0359097 5.28723e-05 0.999884 -0.015216 -0.0317991 -0.0123086 0.0152155 0.999808 -0.0073886 0 0 0 1 
4215528470016;0.462589;0.031127;100;0.96904 0.105946 0.223016 -0.451714 -0.0531358 0.971579 -0.230674 0.469237 -0.241117 0.211682 0.947129 0.897618 0 0 0 1 
4215528470017;0.763704;0.0859624;100;0.973912 0.153073 0.167523 -0.586124 -0.208875 0.893235 0.398124 1.75312 -0.0886952 -0.422729 0.901905 3.17667 0 0 0 1 
4215528470018;0.320962;0.594772;100;0.990436 -0.13127 0.0424889 0.124964 0.124921 0.983902 0.127795 -1.03094 -0.0585806 -0.121265 0.99089 0.755487 0 0 0 1 
4215528470019;0.470754;0.0183044;100;0.885185 0.310905 -0.3461 -0.722727 -0.245288 0.944004 0.22066 1.58927 0.395324 -0.11043 0.911879 -1.88931 0 0 0 1 
4215528470020;0.901423;0.276478;100;0.952815 -0.256006 0.163106 0.546177 0.265687 0.96322 -0.0402205 -1.72795 -0.14681 0.0816578 0.985788 0.0333297 0 0 0 1 
4215528470021;0.310289;0.0365653;100;0.996285 -0.0745369 -0.0431262 0.22197 0.0786646 0.991501 0.103627 -0.585319 0.0350356 -0.106635 0.993681 0.48364 0 0 0 1 
4215528470022;0.501427;0.0507342;100;0.974877 0.129301 -0.181372 -0.298168 -0.142073 0.988083 -0.0592309 0.744672 0.171552 0.0835108 0.981629 -1.87893 0 0 0 1 
4215528470023;0.509895;0.51775;100;0.993586 -0.0525646 0.100114 0.374234 0.0665394 0.987655 -0.141808 -0.404176 -0.0914242 0.14756 0.984819 -0.425114 0 0 0 1 
4215528470024;0.756959;0.024653;100;0.984093 -0.176874 0.0166046 1.24886 0.175952 0.98331 0.0462927 -1.15032 -0.0245155 -0.0426347 0.99879 0.962029 0 0 0 1 
4215528470025;0.187466;0.0338012;100;0.988793 0.142845 -0.043412 -0.629229 -0.138468 0.986172 0.0910613 0.965531 0.0558193 -0.0840296 0.994899 0.00721943 0 0 0 1 
4215528470026;0.0729172;0.0211053;100;0.999225 -0.0392133 -0.00349846 0.168551 0.0391893 0.999209 -0.00668228 -0.232568 0.00375772 0.00654 0.999972 -0.11897 0 0 0 1 
4215528470027;0.80863;0.16574;100;0.971318 0.227104 -0.0704633 -1.14376 -0.234359 0.964443 -0.122168 1.32908 0.040213 0.135178 0.990005 -0.236546 0 0 0 1 
4215528470028;0.511375;0.777704;100;0.990581 -0.0923498 -0.101094 0.0393802 0.111009 0.973877 0.198093 -1.15046 0.0801589 -0.207449 0.974956 0.507027 0 0 0 1 
4215528470029;0.874225;0.0269259;100;0.874413 -0.0118999 -0.485037 1.31015 0.0269824 0.999345 0.0241252 0.463186 0.484432 -0.0341828 0.874161 -3.16956 0 0 0 1 
4215528470031;0.986719;0.0423711;100;0.999721 -0.0192293 0.013728 0.218042 0.0191622 0.999804 0.00500281 -0.51258 -0.0138215 -0.00473835 0.999893 0.900064 0 0 0 1 
4215528470032;1.06872;0.0701734;100;0.998919 -0.034936 0.0306734 -0.114909 0.0454256 0.87387 -0.484033 0.0627846 -0.00989443 0.484903 0.874512 -2.49678 0 0 0 1 
4215528470033;0.525088;0.0225216;100;0.995133 -0.0984428 0.00449523 0.459735 0.0985045 0.994998 -0.0166029 -1.02397 -0.00283832 0.0169649 0.999852 -0.459021 0 0 0 1 
4215528470034;0.461314;0.0847924;100;0.997664 0.0652452 0.0202298 -0.501708 -0.0656258 0.997668 0.0187562 0.452043 -0.0189589 -0.02004 0.999619 -0.0923854 0 0 0 1 
4215528470035;0.980295;0.0555437;100;0.999864 -0.0125696 0.010713 -0.798769 0.0125601 0.999921 0.000950476 -0.191608 -0.0107241 -0.00081579 0.999942 0.188358 0 0 0 1 
4215528470036;1.14169;0.745679;100;0.990532 0.129277 0.0462026 -1.01893 -0.136822 0.957212 0.254999 0.907414 -0.0112602 -0.258907 0.965837 2.24705 0 0 0 1 
4215528470037;0.241412;0.111188;100;0.999649 0.0216275 0.0152878 -0.0567683 -0.0211359 0.999277 -0.0316186 0.273071 -0.0159606 0.0312844 0.999383 0.0450951 0 0 0 1 
4215528470038;0.130156;0.0184553;100;0.991181 0.122617 0.0502554 -0.687172 -0.122358 0.992452 -0.00820211 1.19538 -0.0508817 0.00198061 0.998703 0.453407 0 0 0 1 
4215528470039;0.797747;0.804491;100;0.993331 -0.0959909 -0.0638713 0.0992094 0.0768758 0.964254 -0.253582 -0.804851 0.0859297 0.24698 0.965203 -1.72611 0 0 0 1 
