#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/box_met_local.txt /home/point_clouds_registration_benchmark//planetary/box_met -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 15 -i 40 
id;initial_error;final_error;transformation
7680147070000;1.79635;4.88639;0.868099 0.236158 0.436616 -11.3295 -0.174169 0.968569 -0.177593 -4.49397 -0.464832 0.0781234 0.881945 -32.8757 0 0 0 1 
7680147070001;0.811107;4.86755;0.967753 0.23979 0.0771653 -8.86251 -0.217101 0.949322 -0.227278 -6.09616 -0.127754 0.203197 0.970768 -13.0868 0 0 0 1 
7680147070002;1.49386;4.90339;0.962625 0.0246798 -0.26971 -6.20703 -0.0938359 0.964551 -0.246649 0.395121 0.254062 0.262739 0.930817 7.30197 0 0 0 1 
7680147070003;0.946768;4.93011;0.986263 0.165182 -0.00043812 -6.91347 -0.162351 0.968867 -0.186917 -4.0225 -0.0304508 0.184421 0.982376 -5.29287 0 0 0 1 
7680147070004;1.43077;5.17131;0.999032 -0.0402244 -0.0177787 -2.43582 0.0375073 0.990389 -0.133125 6.1411 0.0229627 0.132329 0.99094 -2.26379 0 0 0 1 
7680147070005;0.312811;5.08819;0.982626 0.174082 0.0643567 -6.81341 -0.175567 0.9843 0.0181364 -3.21192 -0.0601891 -0.0291201 0.997762 -4.66848 0 0 0 1 
7680147070006;1.56238;5.01754;0.998679 0.0511249 -0.0050619 -3.44174 -0.0509997 0.998448 0.0223717 2.78961 0.0061978 -0.022084 0.999737 -2.57342 0 0 0 1 
7680147070007;1.77223;5.27427;0.95667 0.170995 0.235674 -7.24131 -0.22434 0.948834 0.222228 -4.33122 -0.185616 -0.265471 0.946083 -10.3209 0 0 0 1 
7680147070008;0.368314;5.35757;0.974915 0.20086 0.0958907 -7.57829 -0.202562 0.979235 0.00825919 -4.36389 -0.0922406 -0.0274759 0.995358 -6.47112 0 0 0 1 
7680147070009;2.02654;4.79991;0.998346 0.0547705 0.0175007 -4.69802 -0.0532205 0.99543 -0.0792931 2.33516 -0.0217636 0.0782306 0.996698 -6.94828 0 0 0 1 
7680147070010;1.67484;4.92284;0.991913 0.0348797 -0.122034 -4.22405 -0.0360382 0.999324 -0.0072978 3.98389 0.121697 0.0116367 0.992499 7.70184 0 0 0 1 
7680147070011;1.58383;4.81982;0.96921 0.0551256 0.239984 -4.8607 0.0318646 0.938344 -0.344233 5.75138 -0.244163 0.341281 0.907696 -20.29 0 0 0 1 
7680147070012;1.55669;4.60721;0.992978 0.0958157 0.069385 -5.94606 -0.0795625 0.97495 -0.207707 0.889486 -0.0875485 0.200728 0.975727 -8.3101 0 0 0 1 
7680147070013;1.90796;5.1264;0.989304 0.144232 0.0218016 -6.07297 -0.145733 0.970779 0.190657 -0.890008 0.00633439 -0.191795 0.981415 -0.43916 0 0 0 1 
7680147070014;1.7784;4.93753;0.981472 0.190006 -0.0247161 -7.64647 -0.191392 0.978285 -0.0795429 -4.23791 0.00906579 0.0827996 0.996525 -4.71588 0 0 0 1 
7680147070015;0.363704;5.01378;0.998552 0.0210816 -0.0495013 -4.29967 -0.0012946 0.929187 0.369607 9.91695 0.0537879 -0.369008 0.927869 7.91614 0 0 0 1 
7680147070016;0.265959;4.89766;0.993117 0.112941 0.0310174 -5.38979 -0.114364 0.992243 0.0487309 0.247642 -0.025273 -0.0519427 0.99833 -2.30607 0 0 0 1 
7680147070017;0.994504;4.94535;0.999274 -0.0380938 0.000621939 -3.10475 0.0380828 0.999194 0.0127195 8.40253 -0.00110597 -0.0126866 0.999919 -2.44878 0 0 0 1 
7680147070018;1.14391;5.2046;0.926249 0.109087 -0.36078 -12.7733 -0.10657 0.99394 0.0269285 1.1988 0.361531 0.013506 0.932262 19.4269 0 0 0 1 
7680147070019;1.59901;4.76964;0.997298 0.0692107 0.0246456 -3.04426 -0.0693204 0.997588 0.00362152 3.85444 -0.0243355 -0.00532017 0.99969 -2.44944 0 0 0 1 
7680147070020;1.99055;5.05941;0.9682 0.0987707 0.229853 -7.32759 -0.122509 0.988252 0.0913773 0.738216 -0.218127 -0.116631 0.968926 -10.9937 0 0 0 1 
7680147070021;1.30849;4.84028;0.970567 0.022448 -0.239782 -6.80171 0.0279886 0.978386 0.204885 10.1924 0.239198 -0.205565 0.948961 14.7225 0 0 0 1 
7680147070022;0.490232;4.95322;0.997953 -0.0148351 0.0622052 -2.59205 0.0120188 0.998896 0.0454052 7.32505 -0.0628101 -0.0445647 0.99703 -3.82953 0 0 0 1 
7680147070023;1.93092;4.62379;0.984686 0.165894 0.0535894 -6.23258 -0.156755 0.977043 -0.144274 -1.09616 -0.0762933 0.133664 0.988086 -7.46508 0 0 0 1 
7680147070024;2.01577;5.54733;0.977659 0.16003 -0.136282 -6.46951 -0.130732 0.970636 0.20193 -0.0136169 0.164595 -0.179602 0.969872 9.86552 0 0 0 1 
7680147070025;1.53658;5.1586;0.96215 -0.0605576 -0.265708 -5.04995 0.0254368 0.990698 -0.133681 6.4328 0.271332 0.121863 0.95474 10.0979 0 0 0 1 
7680147070026;1.23157;5.13973;0.977621 0.202092 0.0584488 -7.21014 -0.206345 0.975261 0.0792947 -3.66511 -0.040978 -0.0895807 0.995136 -0.876913 0 0 0 1 
7680147070027;1.05263;4.88318;0.926664 0.130277 0.352593 -8.67308 -0.181874 0.976305 0.117264 -3.15176 -0.328962 -0.172792 0.9284 -18.115 0 0 0 1 
