#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark/box_met_local.txt /home/point_clouds_registration_benchmark/box_met -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 5 -i 40 
id;initial_error;final_error;transformation
7680147070000;1.79635;4.66688;0.869355 0.19831 0.452653 -10.5713 -0.140056 0.977268 -0.159158 -2.91367 -0.473926 0.0749685 0.877368 -33.3228 0 0 0 1 
7680147070001;0.811107;4.58827;0.975345 0.201876 0.089158 -7.46174 -0.177557 0.957757 -0.226218 -4.26408 -0.13106 0.204809 0.969988 -13.225 0 0 0 1 
7680147070002;1.49386;4.72826;0.966922 -0.0150842 -0.254626 -4.91857 -0.0532807 0.964284 -0.259454 2.60714 0.249445 0.264439 0.931584 7.04492 0 0 0 1 
7680147070003;0.946768;4.7395;0.992029 0.125519 0.0111341 -5.64716 -0.121207 0.974639 -0.188118 -1.98815 -0.0344641 0.185269 0.982083 -5.48335 0 0 0 1 
7680147070004;1.43077;4.99173;0.999195 -0.0337203 -0.0217439 -2.62802 0.030526 0.990587 -0.133437 5.41423 0.0260387 0.132666 0.990819 -2.0396 0 0 0 1 
7680147070005;0.312811;4.90707;0.985528 0.156209 0.0658325 -6.16942 -0.157785 0.987282 0.0194382 -2.44733 -0.0619588 -0.0295443 0.997641 -4.7252 0 0 0 1 
7680147070006;1.56238;4.78276;0.998885 0.0467909 -0.0063183 -3.2929 -0.0466515 0.998698 0.0206442 2.68359 0.00727603 -0.0203264 0.999767 -2.47548 0 0 0 1 
7680147070007;1.77223;5.04108;0.958411 0.158288 0.237472 -6.98226 -0.213255 0.950181 0.227328 -4.09794 -0.189658 -0.268516 0.94442 -10.4583 0 0 0 1 
7680147070008;0.368314;5.03329;0.977041 0.187861 0.100492 -7.27256 -0.18984 0.98176 0.010425 -4.21523 -0.0967003 -0.0292631 0.994883 -6.60997 0 0 0 1 
7680147070009;2.02654;4.60269;0.999016 0.038429 0.0221546 -4.22523 -0.0365851 0.996254 -0.0783538 3.02291 -0.0250826 0.0774661 0.996679 -7.07846 0 0 0 1 
7680147070010;1.67484;4.7185;0.990762 0.0473701 -0.127073 -4.55799 -0.0485928 0.998797 -0.00653768 2.93107 0.12661 0.0126521 0.991872 8.02825 0 0 0 1 
7680147070011;1.58383;4.52533;0.968889 0.0528227 0.241794 -4.87662 0.0346797 0.938345 -0.343956 5.39607 -0.245055 0.341641 0.90732 -20.2739 0 0 0 1 
7680147070012;1.55669;4.42879;0.994281 0.0769713 0.074028 -5.366 -0.0601319 0.976374 -0.207552 1.75486 -0.0882546 0.201914 0.975419 -8.31601 0 0 0 1 
7680147070013;1.90796;4.83119;0.994388 0.104099 0.0188536 -4.86333 -0.105781 0.975793 0.191411 0.982216 0.00152838 -0.192331 0.981329 -0.639696 0 0 0 1 
7680147070014;1.7784;4.74699;0.991863 0.126821 -0.0111178 -5.50582 -0.127305 0.988594 -0.0804708 -0.77182 0.000785659 0.0812314 0.996695 -5.13907 0 0 0 1 
7680147070015;0.363704;4.49038;0.998137 0.039421 -0.0465571 -4.61939 -0.0194186 0.928785 0.370109 8.00292 0.0578316 -0.368515 0.927821 8.27924 0 0 0 1 
7680147070016;0.265959;4.6488;0.995713 0.0861624 0.0336258 -4.66283 -0.0877904 0.994864 0.0503845 1.39062 -0.0291118 -0.0531206 0.998164 -2.44816 0 0 0 1 
