#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/stairs_local.txt /home/point_clouds_registration_benchmark//eth/stairs -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -n 10 -i 100 
id;initial_error;final_error;transformation
5494384560000;0.832403;0.0481318;25;0.993434 0.113652 -0.0131201 0.823651 -0.112938 0.992528 0.0461842 0.430877 0.018271 -0.0443992 0.998847 0.36481 0 0 0 1 
5494384560001;0.315086;0.044206;26;0.909491 0.253785 -0.329272 1.57208 -0.216137 0.96524 0.146958 1.29532 0.355122 -0.0624891 0.932729 -2.37913 0 0 0 1 
5494384560002;0.630491;0.0466996;19;0.999297 -0.0272813 -0.0257093 0.721173 0.0273205 0.999626 0.00117299 -0.316353 0.0256677 -0.00187455 0.999669 0.0787463 0 0 0 1 
5494384560003;0.317466;0.0518106;23;0.967534 -0.0582134 -0.245944 0.960799 0.136139 0.939915 0.313092 -1.88291 0.21294 -0.33641 0.917325 -1.43428 0 0 0 1 
5494384560004;0.657978;0.0383424;18;0.998694 0.0480011 0.0174889 -0.187051 -0.0496548 0.992544 0.111312 0.584636 -0.0120154 -0.112035 0.993632 0.577671 0 0 0 1 
5494384560005;0.751618;0.0641403;19;0.993891 -0.0947304 -0.0566223 -0.388591 0.101649 0.985568 0.135361 -1.62179 0.0429823 -0.14029 0.989177 -0.447421 0 0 0 1 
5494384560006;0.696898;0.0613586;37;0.92806 0.315792 -0.197432 1.33886 -0.334687 0.939712 -0.0701823 2.28084 0.163366 0.131211 0.977801 -0.622082 0 0 0 1 
5494384560007;0.399045;0.0630134;29;0.935113 -0.349771 -0.0567802 0.783727 0.353213 0.932893 0.0703619 -3.07558 0.0283593 -0.0858518 0.995904 -0.190046 0 0 0 1 
5494384560008;0.231215;0.0390018;22;0.974191 -0.195985 -0.111989 0.395991 0.184099 0.976935 -0.108196 -1.09996 0.130611 0.084786 0.987802 -0.835853 0 0 0 1 
5494384560009;0.454804;0.0489975;18;0.988943 -0.0232077 -0.146469 0.706604 0.0331784 0.997268 0.0660017 -0.651299 0.144537 -0.0701315 0.987011 -0.697183 0 0 0 1 
5494384560010;0.83506;0.0647991;18;0.999912 0.00934936 -0.00946125 0.0117986 -0.00893 0.999016 0.0434354 0.0790189 0.00985804 -0.0433471 0.999011 0.803891 0 0 0 1 
