#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/wood_summer_local.txt /home/point_clouds_registration_benchmark//eth/wood_summer -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -n 10 -i 100 
id;initial_error;final_error;transformation
2318808360098;0.287285;0.0104036;38;0.952006 -0.305765 0.0138606 0.144865 0.304837 0.951246 0.0469583 -1.5921 -0.027543 -0.0404793 0.998801 -0.127771 0 0 0 1 
2318808360099;0.367143;0.014612;46;0.9306 -0.365823 0.0125439 0.556072 0.365906 0.930638 -0.00503371 -2.31401 -0.0098324 0.00927427 0.999909 -0.218944 0 0 0 1 
2318808360100;0.403666;0.00784622;28;0.988989 -0.141017 -0.0448776 0.995989 0.144532 0.985558 0.0882359 -0.693061 0.0317867 -0.0937506 0.995088 -0.552507 0 0 0 1 
2318808360101;0.302239;0.00829975;31;0.943901 -0.164611 0.286275 -0.191545 0.176592 0.984148 -0.0163628 -0.908721 -0.279044 0.0659988 0.958008 1.43555 0 0 0 1 
2318808360102;0.281834;0.0094869;39;0.987945 0.153693 -0.0185439 0.161644 -0.143123 0.952457 0.268963 0.149039 0.059 -0.263067 0.962972 -0.340268 0 0 0 1 
2318808360103;0.378578;0.0113823;44;0.931749 0.196448 -0.305373 0.799 -0.111659 0.955272 0.273839 0.15542 0.345509 -0.221052 0.912008 -1.52169 0 0 0 1 
2318808360104;0.557659;0.278576;19;0.988228 -0.147301 0.041314 -0.493436 0.148792 0.988225 -0.0356676 -0.659679 -0.0355737 0.0413949 0.998509 -0.496359 0 0 0 1 
2318808360105;0.460355;0.243792;20;0.984933 -0.168132 0.0404826 -0.0775239 0.166919 0.98546 0.0317165 -1.01514 -0.0452266 -0.0244813 0.998677 -0.362885 0 0 0 1 
2318808360106;0.53681;0.0109497;37;0.921282 -0.0764408 -0.38131 1.45739 0.0709157 0.997074 -0.0285432 0.422662 0.382376 -0.000744514 0.924007 -1.56379 0 0 0 1 
2318808360107;0.116161;0.00621931;21;0.99356 -0.0172205 0.111989 -0.0469552 0.0276813 0.995324 -0.092537 -0.0636543 -0.109872 0.0950411 0.989391 0.66797 0 0 0 1 
2318808360108;0.426496;0.0087748;39;0.971769 0.235907 0.00358506 0.741054 -0.235656 0.971247 -0.033859 1.2126 -0.0114696 0.0320583 0.99942 -0.593859 0 0 0 1 
2318808360109;0.361092;0.0111433;30;0.989589 0.142889 0.0171975 -0.816277 -0.14205 0.988934 -0.0428012 1.1017 -0.023123 0.0399127 0.998936 -0.078084 0 0 0 1 
2318808360110;0.188673;0.0123989;23;0.989696 -0.0320757 -0.139543 0.468031 0.0202926 0.996169 -0.0850588 0.180514 0.141737 0.0813507 0.986556 -0.814581 0 0 0 1 
2318808360111;0.302097;0.0118053;44;0.976678 0.183859 -0.110883 -0.375424 -0.151326 0.955827 0.251981 0.648163 0.152314 -0.229325 0.961359 -0.581313 0 0 0 1 
2318808360112;0.226828;0.0145955;35;0.959703 -0.261552 -0.102763 0.553869 0.265276 0.963869 0.0241781 -1.29466 0.0927263 -0.0504644 0.994412 -0.398277 0 0 0 1 
2318808360113;0.311079;0.251021;14;0.9927 -0.0656423 -0.101179 0.128568 0.0628334 0.997552 -0.0307068 -0.352525 0.102947 0.0241252 0.994394 -0.381642 0 0 0 1 
2318808360114;0.267587;0.00683512;24;0.990414 -0.0497047 0.128882 -0.0423612 0.0486643 0.998752 0.011211 0.0761753 -0.129278 -0.00483154 0.991597 1.20566 0 0 0 1 
2318808360115;0.283003;0.0117429;38;0.994866 -0.101196 -0.000282267 -0.0500191 0.0969038 0.951858 0.29082 -0.88571 -0.0291612 -0.289354 0.956778 0.724277 0 0 0 1 
2318808360116;0.15967;0.0099313;16;0.999986 0.00198613 0.00481839 0.223667 -0.00199007 0.999998 0.000813765 0.0309047 -0.00481676 -0.000823343 0.999988 -0.30947 0 0 0 1 
2318808360117;0.274094;0.0135765;38;0.965546 0.167175 -0.199432 0.58794 -0.201274 0.965518 -0.165116 1.26814 0.164952 0.199568 0.9659 -0.967001 0 0 0 1 
2318808360118;0.309171;0.0157598;23;0.99579 -0.0583547 0.0706884 0.216284 0.065725 0.992098 -0.106873 -0.0177239 -0.0638933 0.111069 0.991757 0.989635 0 0 0 1 
2318808360119;0.136528;0.00778074;27;0.9996 0.00493285 -0.0278554 0.0266069 0.000211207 0.983351 0.181719 -0.211829 0.028288 -0.181652 0.982956 0.115602 0 0 0 1 
2318808360120;0.394337;0.00892457;36;0.963816 -0.266556 0.00250593 0.39703 0.266565 0.963725 -0.0132951 -1.29066 0.00112887 0.0134821 0.999908 -0.808671 0 0 0 1 
2318808360121;0.407083;0.299697;16;0.990914 -0.112992 0.0729593 -0.228557 0.113041 0.993584 0.00345946 -0.727762 -0.0728821 0.0048194 0.997329 -0.0076111 0 0 0 1 
2318808360122;0.325576;0.0140768;31;0.961776 0.0231898 -0.272852 0.876587 -0.00872702 0.998497 0.0541007 -0.0479742 0.273697 -0.0496516 0.960534 -0.99758 0 0 0 1 
2318808360124;0.330187;0.0163829;30;0.952825 -0.162446 0.256392 1.64539 0.114887 0.974897 0.190728 -1.10225 -0.280939 -0.152274 0.947569 3.40667 0 0 0 1 
2318808360125;0.152771;0.0212712;20;0.988749 -0.149582 -0.0012423 1.53085 0.149583 0.988616 0.0162465 -1.22822 -0.00120203 -0.0162495 0.999867 0.252422 0 0 0 1 
2318808360126;0.0910746;0.0219538;16;0.99835 0.00811267 -0.056842 -0.152642 -0.00980182 0.999517 -0.029501 0.199158 0.0565752 0.0300095 0.997947 -0.770052 0 0 0 1 
2318808360127;0.146509;0.0126692;19;0.992894 -0.109314 0.0470408 1.05467 0.107199 0.993202 0.0453616 -0.818641 -0.0516797 -0.0399965 0.997862 0.986831 0 0 0 1 
2318808360128;0.288596;0.0239487;32;0.93984 0.130979 -0.315507 -0.436037 -0.157292 0.985769 -0.0593145 1.40182 0.303248 0.105373 0.947068 -3.31128 0 0 0 1 
2318808360129;0.489639;0.0174744;41;0.979605 -0.136006 -0.147905 2.13031 0.0666344 0.914335 -0.39944 1.20543 0.189561 0.381438 0.90475 -5.26872 0 0 0 1 
2318808360130;0.532869;0.225862;18;0.977332 -0.0703031 0.199699 0.0645814 0.04209 0.988948 0.142165 -0.516505 -0.207487 -0.130537 0.969489 3.2413 0 0 0 1 
2318808360131;0.255773;0.0130089;18;0.998328 -0.0110998 0.0567207 -0.0709728 0.00567146 0.995463 0.0949818 -0.167259 -0.0575176 -0.0945014 0.993862 0.888163 0 0 0 1 
2318808360132;0.368015;0.329513;11;0.994214 0.0815369 0.0699269 -1.10126 -0.0745511 0.992461 -0.0972794 0.658582 -0.0773315 0.0915034 0.992798 -0.271052 0 0 0 1 
2318808360133;0.203483;0.0257575;28;0.987187 0.132775 -0.088497 -1.10515 -0.116962 0.979386 0.164687 0.843084 0.108539 -0.152226 0.982368 0.547312 0 0 0 1 
2318808360134;0.215895;0.0222241;16;0.997377 -0.0207112 -0.0693556 0.584504 0.0181164 0.99912 -0.0378348 -0.230212 0.0700782 0.0364791 0.996874 -0.712799 0 0 0 1 
2318808360135;0.357096;0.0248358;29;0.957105 0.0898228 -0.275467 -0.0961017 -0.0951648 0.995443 -0.00605964 1.09543 0.273668 0.0320145 0.961291 -2.10821 0 0 0 1 
2318808360136;0.39267;0.0174692;23;0.990048 -0.0889723 0.109039 0.866226 0.103615 0.985143 -0.136955 -0.05392 -0.0952343 0.14689 0.984558 -0.193359 0 0 0 1 
2318808360137;0.205186;0.0257056;20;0.982506 -0.0191357 -0.185247 0.683387 0.025004 0.999255 0.0293936 -0.231218 0.184547 -0.0335113 0.982252 -1.11576 0 0 0 1 
2318808360138;0.524941;0.0202027;24;0.984553 -0.167041 0.0524604 1.40363 0.16683 0.98595 0.00839985 -1.38361 -0.0531265 0.000481891 0.998588 -0.555224 0 0 0 1 
2318808360139;0.224459;0.0143977;26;0.991555 0.122727 -0.0419052 -1.14311 -0.129082 0.965101 -0.227857 1.73764 0.0124785 0.231342 0.972793 -2.34495 0 0 0 1 
2318808360140;0.242736;0.0211704;19;0.992168 0.0656453 0.106273 -0.779304 -0.0559918 0.994238 -0.0914046 0.710318 -0.111661 0.0847383 0.990127 -0.380059 0 0 0 1 
