#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/apartment_local.txt /home/point_clouds_registration_benchmark//eth/apartment -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -n 10 -i 100 
id;initial_error;final_error;transformation
13001298760000;0.820981;1.41114;24;0.912631 -0.38756 0.13001 -0.262305 0.372767 0.919542 0.124448 -3.36513 -0.167781 -0.0651116 0.983672 0.323444 0 0 0 1 
13001298760001;0.68771;1.46847;29;0.957445 -0.249911 -0.144374 0.488312 0.287644 0.867278 0.406312 -2.83694 0.0236712 -0.430549 0.902257 0.502804 0 0 0 1 
13001298760002;0.636186;0.467622;18;0.990036 0.104224 -0.0946918 -0.132942 -0.0801745 0.970022 0.229412 -0.406595 0.115763 -0.219535 0.968712 -0.722551 0 0 0 1 
13001298760003;0.411513;1.29864;25;0.956172 -0.28793 0.053212 0.233037 0.285592 0.957176 0.0474487 -2.31657 -0.0645952 -0.0301722 0.997455 -0.173603 0 0 0 1 
13001298760004;0.857932;1.43819;24;0.906879 -0.382366 -0.177108 0.280754 0.361591 0.921935 -0.138883 -2.47782 0.216386 0.0619095 0.974343 0.312285 0 0 0 1 
13001298760005;0.460674;1.44827;27;0.932628 -0.360366 0.018471 0.357996 0.3568 0.928617 0.101808 -2.7135 -0.0538405 -0.0883583 0.994633 0.438568 0 0 0 1 
13001298760006;0.655521;0.593882;24;0.949923 0.312262 -0.0117427 -0.420626 -0.310866 0.948158 0.0660168 0.508623 0.0317485 -0.0590605 0.997749 0.0702532 0 0 0 1 
13001298760007;0.308888;0.477231;21;0.854759 0.369792 0.3642 0.25059 -0.426837 0.900046 0.0879006 0.696424 -0.295292 -0.230588 0.927163 0.991439 0 0 0 1 
13001298760008;0.466988;0.483733;20;0.928163 0.366605 0.0641481 0.0700483 -0.368199 0.929631 0.0146721 0.319643 -0.0542552 -0.0372374 0.997833 -0.140794 0 0 0 1 
13001298760009;0.423945;0.512639;21;0.944917 0.319227 0.0722991 -0.121558 -0.297883 0.930256 -0.214219 0.609251 -0.135641 0.180882 0.974106 -0.0203436 0 0 0 1 
13001298760010;0.258498;1.0613;40;0.849624 0.526831 -0.024243 0.899243 -0.526923 0.846043 -0.0810172 0.790185 -0.0221718 0.0816083 0.996418 0.270935 0 0 0 1 
13001298760011;0.784351;1.87207;43;0.95726 0.281359 0.0670132 -0.147942 -0.286058 0.886786 0.363017 -1.44995 0.0427115 -0.366671 0.92937 -0.885438 0 0 0 1 
13001298760012;0.622128;0.475162;20;0.962601 0.268174 -0.03849 0.328142 -0.266981 0.963121 0.0334553 -0.256558 0.0460424 -0.021928 0.998699 0.122649 0 0 0 1 
13001298760013;0.398004;0.459998;22;0.89496 0.41326 0.168117 0.180436 -0.384902 0.905737 -0.177456 0.75416 -0.225606 0.0941075 0.969663 0.979177 0 0 0 1 
13001298760014;0.755219;1.08159;20;0.988226 0.0972373 -0.118126 0.434445 -0.0897365 0.993693 0.0672499 -0.647319 0.12392 -0.0558579 0.990719 -0.968032 0 0 0 1 
13001298760015;0.388158;0.561488;20;0.921541 0.369927 -0.117971 0.558623 -0.357412 0.926895 0.114553 0.715958 0.151724 -0.0634013 0.986387 -0.319196 0 0 0 1 
13001298760016;0.851768;0.66398;23;0.910343 0.413221 -0.0228797 1.16823 -0.411615 0.909776 0.0536829 1.14176 0.0429983 -0.0394522 0.998296 0.260042 0 0 0 1 
13001298760017;0.399547;0.487869;19;0.909254 0.414155 -0.0416316 0.601807 -0.415394 0.909233 -0.0272668 0.684035 0.0265602 0.0420859 0.998761 0.29527 0 0 0 1 
13001298760018;0.820633;0.4337;20;0.933461 0.331917 -0.135945 0.117379 -0.333553 0.942664 0.0112397 0.570958 0.131881 0.0348529 0.990653 0.608344 0 0 0 1 
13001298760019;0.329854;0.42165;18;0.984899 0.153894 -0.0793102 0.140661 -0.148023 0.986116 0.075263 -0.267447 0.0897916 -0.0623867 0.994005 -0.274838 0 0 0 1 
13001298760020;0.847185;0.382226;20;0.960969 0.273509 0.0416209 -0.248145 -0.273638 0.961829 -0.00265871 0.798844 -0.0407593 -0.00883413 0.99913 0.912283 0 0 0 1 
13001298760021;0.886722;1.47579;27;0.909167 -0.264239 -0.321859 0.915865 0.353244 0.898664 0.260041 -3.16988 0.22053 -0.350115 0.910377 -1.10861 0 0 0 1 
13001298760022;0.59893;0.537687;22;0.91365 0.326539 -0.242108 0.457202 -0.239963 0.913989 0.327173 -0.0375765 0.328119 -0.240825 0.913423 -1.38885 0 0 0 1 
13001298760023;0.367247;0.423903;18;0.992595 0.102105 0.0657967 -0.161051 -0.106016 0.992614 0.0589671 -0.362383 -0.0592899 -0.0655059 0.996089 -0.0441642 0 0 0 1 
13001298760024;0.0968236;0.399378;18;0.978297 0.205004 0.0301254 -0.116068 -0.206195 0.977524 0.0439399 0.227924 -0.0204404 -0.049198 0.99858 0.142031 0 0 0 1 
13001298760025;0.689632;0.560683;24;0.969171 0.243996 0.0342636 0.0198501 -0.218287 0.91478 -0.339895 0.703433 -0.114277 0.321937 0.939839 0.806401 0 0 0 1 
13001298760026;0.452516;1.4272;21;0.98558 -0.161451 0.0506442 0.0661688 0.155025 0.981526 0.112133 -1.64563 -0.0678126 -0.102665 0.992402 0.179134 0 0 0 1 
13001298760027;0.353163;1.48372;23;0.900087 -0.314642 0.301402 -0.0239626 0.212182 0.920714 0.327513 -2.38966 -0.380554 -0.230838 0.895485 0.920576 0 0 0 1 
13001298760028;0.770166;1.16447;35;0.95903 0.280061 0.042741 0.211928 -0.272945 0.953811 -0.12548 0.431327 -0.075909 0.108673 0.991175 0.0234141 0 0 0 1 
13001298760029;0.444231;0.508173;20;0.89285 0.39823 0.210313 0.371698 -0.41968 0.905137 0.0677943 0.418015 -0.163364 -0.148794 0.975281 0.741898 0 0 0 1 
13001298760031;1.0814;0.158336;50;0.919336 0.391911 0.0350244 0.738109 -0.357757 0.869624 -0.340241 1.4895 -0.163803 0.300266 0.939686 1.72003 0 0 0 1 
13001298760032;0.762366;0.200426;21;0.975366 -0.198437 -0.0963508 -0.668612 0.201256 0.979327 0.020381 -0.614815 0.0903145 -0.0392701 0.995139 -0.80673 0 0 0 1 
13001298760033;0.562268;0.137142;19;0.972346 -0.208078 -0.106049 -0.621304 0.198268 0.975435 -0.0960056 -0.612685 0.123421 0.0723245 0.989715 0.0928477 0 0 0 1 
13001298760034;0.913227;0.143925;27;0.984716 -0.165891 -0.0530478 -0.575368 0.135373 0.920654 -0.366156 -0.274532 0.10958 0.353378 0.92904 1.0241 0 0 0 1 
13001298760035;0.190074;0.174587;19;0.986073 0.126102 -0.108432 0.287859 -0.117911 0.989883 0.0789203 0.378971 0.117287 -0.0650359 0.990966 -0.536319 0 0 0 1 
13001298760036;1.3176;0.142537;41;0.929191 -0.365341 -0.0559426 -1.38172 0.369293 0.911563 0.180761 -0.841598 -0.0150444 -0.188621 0.981935 -0.360302 0 0 0 1 
13001298760037;0.408209;0.186021;19;0.990461 0.126199 -0.0553203 0.0691926 -0.132237 0.983404 -0.124215 0.738851 0.0387265 0.130345 0.990712 0.0563729 0 0 0 1 
13001298760038;0.799177;0.190193;19;0.99995 0.00983055 0.00199913 0.391012 -0.0100243 0.986836 0.161412 -0.308237 -0.000386046 -0.161424 0.986885 -0.228351 0 0 0 1 
13001298760039;0.512139;0.199561;16;0.99985 0.0159719 -0.00674971 -0.0634652 -0.0160475 0.999807 -0.0112917 0.0926391 0.00656806 0.0113983 0.999913 0.412509 0 0 0 1 
13001298760040;0.790161;0.210178;17;0.999851 0.0161881 0.00592576 0.123973 -0.0161306 0.999824 -0.00962045 0.325068 -0.00608045 0.00952344 0.999936 -0.395379 0 0 0 1 
13001298760041;0.304867;0.178506;21;0.985479 -0.119349 0.12078 -0.333932 0.127568 0.989843 -0.0627532 -0.109761 -0.112064 0.0772497 0.990694 0.468921 0 0 0 1 
13001298760042;0.323258;0.16781;17;0.997925 0.064166 -0.00530295 0.105093 -0.0638671 0.996962 0.0445878 0.0230504 0.00814786 -0.0441566 0.998991 -0.0115728 0 0 0 1 
13001298760043;1.1294;0.14225;27;0.943361 -0.324507 -0.0690253 -0.553199 0.330394 0.899992 0.284349 -1.98189 -0.0301511 -0.29105 0.956233 -0.831995 0 0 0 1 
13001298760044;0.672602;0.176974;19;0.987418 -0.0797476 0.136548 -0.625001 0.0847042 0.995928 -0.0308728 -0.0557224 -0.13353 0.0420506 0.990152 0.239689 0 0 0 1 
13001298760045;0.603165;0.140047;52;0.867796 0.496762 0.0125708 1.41232 -0.494007 0.865166 -0.0862847 1.42564 -0.0537388 0.0686674 0.996191 0.0442637 0 0 0 1 
13001298760046;0.435224;0.19707;23;0.903012 0.110961 -0.415039 0.720473 -0.129905 0.99137 -0.0175925 0.571649 0.409505 0.0698017 0.909634 -1.05368 0 0 0 1 
13001298760047;1.03472;0.203535;21;0.998752 -0.0336243 0.0369229 -0.348866 0.0235435 0.969072 0.245653 -0.508531 -0.0440409 -0.244478 0.968654 -0.979906 0 0 0 1 
13001298760048;1.38851;0.158496;26;0.992991 0.0820547 0.0850679 0.170313 -0.111284 0.891551 0.439037 -0.7582 -0.0398174 -0.445426 0.894433 -1.34157 0 0 0 1 
13001298760049;0.308211;0.186829;20;0.989061 0.128467 -0.072493 0.056493 -0.118623 0.984813 0.126779 0.203079 0.0876789 -0.116793 0.989278 -0.496774 0 0 0 1 
13001298760050;0.383404;0.222215;15;0.999945 -0.00832173 0.00632617 -0.378336 0.00846991 0.999682 -0.0237683 -0.00999575 -0.00612637 0.0238206 0.999697 0.185366 0 0 0 1 
