#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/pioneer_slam_local.txt /home/point_clouds_registration_benchmark//tum/pioneer_slam -s 0.1 -t 0.1 -p 0.3 -r 1000 -m 10 -n 10 -i 100 
id;initial_error;final_error;transformation
1807261650120;0.30517;0.306354;17;0.93101 0.218082 0.292678 0.170235 -0.236299 0.971279 0.0279405 0.0921233 -0.278179 -0.0951723 0.955803 0.19341 0 0 0 1 
1807261650121;1.42718;0.238933;25;0.947332 0.27634 0.161859 0.512269 -0.305628 0.931092 0.199145 -0.788158 -0.0956737 -0.238125 0.966511 0.270592 0 0 0 1 
1807261650122;1.45607;0.388067;22;0.941434 -0.211525 0.2626 -0.135487 0.257189 0.95409 -0.153513 -0.42346 -0.218072 0.21206 0.952615 -0.661551 0 0 0 1 
1807261650124;1.36594;8.22109;28;0.502844 0.633235 0.588355 -2.02093 -0.580617 -0.256799 0.772618 0.810043 0.640338 -0.730115 0.238537 3.22182 0 0 0 1 
1807261650125;0.804333;5.15732;28;0.026888 -0.877039 0.479666 2.37563 0.71105 0.35405 0.6075 -0.282009 -0.702627 0.324732 0.633139 0.494645 0 0 0 1 
1807261650126;0.880272;5.91701;26;0.160418 -0.913858 0.373002 2.82528 0.927222 0.269084 0.260486 -0.0594544 -0.338416 0.304069 0.890515 0.25058 0 0 0 1 
1807261650127;1.55898;5.78413;25;0.0101553 -0.968373 0.249299 2.56403 0.986824 -0.0305553 -0.158887 -0.0181869 0.161479 0.247628 0.955304 -1.19786 0 0 0 1 
1807261650128;0.837192;5.56044;24;0.18018 -0.948913 0.259037 2.23247 0.98105 0.192439 0.0225551 -0.206019 -0.0712517 0.250064 0.965604 -0.309498 0 0 0 1 
1807261650129;0.284015;5.6435;24;0.0469177 -0.983319 0.175732 2.79213 0.99851 0.0412592 -0.0357178 0.0398636 0.0278714 0.177146 0.98379 -0.346628 0 0 0 1 
1807261650130;0.193395;8.16388;25;0.503107 0.681264 0.531754 -2.45889 -0.543561 -0.228913 0.807552 0.270916 0.671882 -0.695326 0.255141 3.00661 0 0 0 1 
1807261650131;0.6404;10.9184;39;-0.163756 -0.942297 -0.291993 5.24505 0.918827 -0.253427 0.302543 1.86488 -0.359084 -0.218748 0.907308 0.218836 0 0 0 1 
1807261650132;1.48669;6.27562;25;0.00762055 -0.981531 0.19115 3.58437 0.999027 0.0157752 0.0411755 0.529897 -0.0434304 0.190651 0.980697 -0.732344 0 0 0 1 
1807261650133;0.878362;5.74201;23;0.299412 -0.918396 0.258651 2.6505 0.952819 0.301979 -0.0307326 -0.304077 -0.0498826 0.255649 0.965482 -0.077138 0 0 0 1 
1807261650134;0.764145;2.6308;20;0.413348 0.906489 -0.0861458 -0.752736 -0.326927 0.236039 0.915098 -0.700068 0.84986 -0.350091 0.393922 0.544691 0 0 0 1 
1807261650135;0.938287;5.91532;25;-0.0393224 -0.977299 0.208184 2.92816 0.995709 -0.055791 -0.0738331 -0.00824544 0.0837718 0.204387 0.975299 0.0454136 0 0 0 1 
1807261650136;0.165136;6.63169;23;0.252108 -0.948316 0.192713 3.18617 0.967679 0.24576 -0.0565684 0.043089 0.00628351 0.200746 0.979623 -0.48637 0 0 0 1 
1807261650137;0.685906;5.54987;23;0.401867 -0.876323 0.265633 2.58042 0.89809 0.320577 -0.301105 -0.0932593 0.178709 0.359567 0.915847 -0.0996697 0 0 0 1 
1807261650138;1.14592;5.2278;24;0.424882 -0.813993 0.396094 2.29445 0.854237 0.505329 0.122155 -0.599636 -0.299591 0.286457 0.910048 -0.366881 0 0 0 1 
1807261650139;0.608764;6.43617;26;0.0159863 -0.984005 0.177421 3.27677 0.997446 0.0280479 0.0656846 -0.0939048 -0.0696103 0.175918 0.981941 -0.753371 0 0 0 1 
1807261650140;1.51409;10.9959;36;-0.0432392 -0.935619 -0.350353 4.57274 0.934627 -0.161785 0.316699 2.05176 -0.352992 -0.313755 0.88145 0.301967 0 0 0 1 
1807261650141;0.713806;5.51832;25;-0.0787452 -0.996823 -0.0119952 2.65334 0.893889 -0.0652768 -0.443511 -0.159182 0.441318 -0.0456467 0.896189 -0.482522 0 0 0 1 
1807261650142;1.81337;6.6651;23;0.0714399 -0.982979 0.16926 2.89678 0.991265 0.051107 -0.121581 0.152919 0.110861 0.176467 0.978044 0.345635 0 0 0 1 
1807261650143;1.33398;5.02446;27;0.0843033 -0.947647 0.307991 2.37766 0.996316 0.0850476 -0.0110315 0.332818 -0.0157399 0.307787 0.951325 0.0971814 0 0 0 1 
1807261650144;0.523192;5.16646;26;0.270747 -0.932058 0.240756 2.29636 0.921826 0.323086 0.214133 -0.0690789 -0.277369 0.163959 0.94667 -0.38991 0 0 0 1 
