#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/urban05_local.txt /home/point_clouds_registration_benchmark//kaist/urban05 -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -n 10 -i 100 
id;initial_error;final_error;transformation
34562489690000;0.13992;0.567883;27;1 -1.15562e-07 7.04884e-07 -0.822035 1.15562e-07 1 2.78158e-08 4.04147 -7.04884e-07 -2.78157e-08 1 -0.123529 0 0 0 1 
34562489690001;0.182436;0.280585;15;1 -8.38637e-08 4.32668e-07 -0.70972 8.38637e-08 1 4.39304e-08 0.897783 -4.32668e-07 -4.39304e-08 1 -0.310606 0 0 0 1 
34562489690002;0.400034;0.507092;13;0.99998 4.90512e-07 -0.00635854 10.3587 3.03273e-06 1 0.000554086 -2.0851 0.00635854 -0.000554094 0.99998 -7.99258 0 0 0 1 
34562489690003;0.381518;0.533169;15;0.998726 0.000106171 -0.0504688 47.1091 0.000116251 0.99999 0.00440417 -6.03998 0.0504688 -0.00440442 0.998716 -12.8653 0 0 0 1 
34562489690004;0.467995;1.0206;27;1 -2.07536e-07 5.78425e-07 -1.46757 2.07536e-07 1 5.28544e-08 5.05583 -5.78425e-07 -5.28543e-08 1 -0.319665 0 0 0 1 
34562489690005;0.423309;0.82238;22;1 -1.89219e-07 7.58066e-07 -1.42966 1.89219e-07 1 7.74187e-08 3.56604 -7.58066e-07 -7.74186e-08 1 -0.549776 0 0 0 1 
34562489690006;0.190415;0.416897;16;0.999438 1.70225e-05 0.0335346 252.088 8.20041e-05 0.999996 -0.00295159 -24.9073 -0.0335345 0.00295268 0.999433 -201.703 0 0 0 1 
34562489690007;0.167146;1.81117;100;1 -7.29958e-08 2.72816e-06 0.463107 7.2996e-08 1 -4.72938e-08 15.1425 -2.72816e-06 4.7294e-08 1 0.9725 0 0 0 1 
34562489690008;0.102809;0.104776;11;1 -2.85796e-08 8.4136e-08 -0.177391 2.85796e-08 1 6.71142e-09 -0.513785 -8.4136e-08 -6.71142e-09 1 -0.0242965 0 0 0 1 
34562489690009;0.0509686;0.161635;14;1 -4.54385e-06 -7.97887e-06 36.1358 4.54384e-06 1 -7.99309e-07 -4.72814 7.97887e-06 7.99272e-07 1 -11.9926 0 0 0 1 
34562489690010;0.0869115;0.2986;15;0.999974 0.000138095 -0.00716102 -1092.74 -0.000133246 1 0.000677565 97.6806 0.00716111 -0.000676594 0.999974 413.408 0 0 0 1 
34562489690011;0.0782188;0.421186;25;0.999461 0.000277187 -0.0328252 -1848.59 -0.000180951 0.999996 0.00293469 164.369 0.0328258 -0.00292717 0.999457 493.604 0 0 0 1 
34562489690012;0.0495854;0.255355;24;1 1.5045e-05 0.000526626 -121.56 -1.49875e-05 1 -0.000109189 8.50146 -0.000526628 0.000109181 1 -508.876 0 0 0 1 
34562489690013;0.0622498;0.239058;14;1 2.19686e-06 8.56404e-05 -17.9231 -2.19631e-06 1 -6.34362e-06 3.56958 -8.56404e-05 6.34344e-06 1 9.30082 0 0 0 1 
34562489690014;0.30978;1.77668;63;0.999999 -0.00101011 0.000143894 8123.29 0.00100938 0.999987 0.00496273 -592.601 -0.000148905 -0.00496258 0.999988 40032.1 0 0 0 1 
34562489690015;0.264634;0.433712;13;1 -7.53835e-08 1.82779e-07 -0.693616 7.53835e-08 1 6.26108e-09 -1.90994 -1.82779e-07 -6.26107e-09 1 -0.0369508 0 0 0 1 
34562489690016;0.0384264;0.39966;27;1 0.000265433 -0.000103547 -2136.09 -0.000265417 1 0.000156925 190.136 0.000103589 -0.000156898 1 1189.46 0 0 0 1 
34562489690017;0.317284;0.43022;17;1 -1.37861e-07 3.00002e-07 -1.24703 1.37861e-07 1 4.2961e-08 -2.3377 -3.00002e-07 -4.29609e-08 1 -0.31311 0 0 0 1 
34562489690018;0.287954;2.44688;100;1 -2.83045e-07 1.34311e-06 -1.11626 2.83045e-07 1 -2.62609e-08 20.7528 -1.34311e-06 2.62613e-08 1 0.473174 0 0 0 1 
34562489690019;0.362659;0.612064;18;0.992975 0.000600882 0.118324 80.9427 0.00062514 0.999947 -0.0103242 -11.2573 -0.118323 0.0103257 0.992921 35.4028 0 0 0 1 
34562489690020;0.112961;0.0925048;14;0.999985 -4.69839e-06 -0.00553598 48.6962 7.44301e-06 1 0.000495758 -5.11665 0.00553598 -0.000495792 0.999985 99.4346 0 0 0 1 
34562489690021;0.197833;0.326933;14;1 -2.5017e-08 -4.77198e-07 -0.304536 2.5017e-08 1 -1.5796e-08 -2.24857 4.77198e-07 1.5796e-08 1 0.0851731 0 0 0 1 
34562489690022;0.278308;2.91456;100;1 -2.18376e-07 2.37442e-06 -3.42104 2.18377e-07 1 -1.43573e-07 -23.9984 -2.37442e-06 1.43574e-07 1 0.631882 0 0 0 1 
34562489690023;0.193536;0.340489;11;0.999963 1.44321e-06 -0.00863824 14.2503 5.06629e-06 1 0.000753547 -0.591574 0.00863823 -0.000753562 0.999962 -4.77122 0 0 0 1 
34562489690024;0.347959;0.514668;22;1 -5.19699e-08 1.8505e-06 -0.556283 5.19698e-08 1 5.23586e-08 -3.45774 -1.8505e-06 -5.23585e-08 1 -0.444783 0 0 0 1 
34562489690025;0.302077;0.726711;21;0.998692 0.000105384 -0.051137 75.0975 0.000122965 0.99999 0.00446227 -3.80705 0.0511369 -0.00446272 0.998682 -14.3198 0 0 0 1 
34562489690026;0.218188;0.253203;15;1 -8.72304e-08 4.39904e-07 -0.720383 8.72304e-08 1 2.82147e-08 1.0565 -4.39904e-07 -2.82147e-08 1 -0.183877 0 0 0 1 
34562489690027;0.18191;0.677458;44;0.994832 0.00038344 -0.101533 558.638 0.000525092 0.99996 0.00892126 -43.4858 0.101532 -0.00892847 0.994792 517.896 0 0 0 1 
34562489690028;0.340963;0.552129;15;1 -9.20644e-08 3.38063e-07 -0.893751 9.20644e-08 1 1.08141e-08 -2.46407 -3.38063e-07 -1.08141e-08 1 -0.0841662 0 0 0 1 
