#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/planetary_map_local.txt /home/point_clouds_registration_benchmark//planetary/p2at_met -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -n 10 -i 100 
id;initial_error;final_error;transformation
25528382210000;2.8561;1.37314;15;0.999532 -0.0300941 0.00546366 -1.674 0.0300121 0.999444 0.0145247 -0.677285 -0.00589773 -0.0143539 0.99988 1.53358 0 0 0 1 
25528382210001;2.11331;1.38944;16;0.99979 -0.0181999 -0.0093903 -1.07643 0.0195315 0.985262 0.169931 -1.26733 0.00615919 -0.170078 0.985411 -9.26468 0 0 0 1 
25528382210002;1.70145;1.4119;15;0.976279 0.0193919 0.215645 1.6391 0.0359379 0.967652 -0.249716 -2.34129 -0.213511 0.251543 0.944002 13.961 0 0 0 1 
25528382210003;1.37022;0.354903;14;1 -0.000303228 0.000300785 -0.453592 0.000301033 0.999974 0.00727078 0.0532376 -0.000302981 -0.00727069 0.999974 0.721966 0 0 0 1 
25528382210004;1.75339;1.21083;15;0.967015 -0.0506594 0.249632 -2.14908 0.0185656 0.991434 0.12928 -0.226435 -0.254043 -0.120381 0.959672 -5.57765 0 0 0 1 
25528382210005;0.735848;0.454324;15;0.994827 0.0167381 0.10019 1.0989 0.0152777 0.950456 -0.310483 -2.97447 -0.100423 0.310408 0.945284 16.5487 0 0 0 1 
25528382210006;1.57164;0.549033;15;0.997193 -0.0228877 -0.071291 -1.31121 0.0219258 0.999658 -0.0142464 -0.214705 0.0715927 0.0126433 0.997354 -1.38235 0 0 0 1 
25528382210007;1.73822;1.28138;14;0.999978 -0.00375285 -0.00541796 0.224853 0.00346518 0.998633 -0.0521617 -0.499923 0.00560631 0.0521418 0.998624 2.11378 0 0 0 1 
25528382210008;0.906109;0.859319;14;0.99481 0.0268554 0.0981392 1.74221 -0.0273163 0.999621 0.00335549 0.191254 -0.0980119 -0.00601888 0.995167 0.252104 0 0 0 1 
25528382210009;0.490985;0.221574;15;0.970975 0.0530918 -0.233216 2.48354 -0.0288062 0.993913 0.106333 0.248904 0.237441 -0.0965288 0.966594 -6.42038 0 0 0 1 
25528382210010;2.17163;1.23573;16;0.990562 -0.0411478 -0.130744 -1.96465 -0.0197826 0.900969 -0.433432 -4.71 0.135632 0.431927 0.891652 18.4623 0 0 0 1 
25528382210011;2.42393;1.45595;15;0.99963 0.0248763 -0.0110197 1.12145 -0.0230517 0.989504 0.142654 0.256387 0.0144527 -0.142347 0.989711 -8.76478 0 0 0 1 
25528382210012;1.04957;0.3876;15;0.997334 -0.0294035 -0.066782 -1.43637 0.0255366 0.997988 -0.0580375 -0.983837 0.0683541 0.0561774 0.996078 2.97762 0 0 0 1 
25528382210013;1.47687;1.14397;14;0.999909 -0.0133401 0.00221783 -0.552094 0.0133217 0.999878 0.00812403 -0.0421575 -0.00232593 -0.00809374 0.999965 0.245889 0 0 0 1 
25528382210014;2.77484;2.21244;16;0.983066 -0.00974652 0.182995 0.14628 -0.0563041 0.934219 0.352228 -2.6742 -0.17439 -0.356567 0.91785 -15.8176 0 0 0 1 
25528382210015;1.8346;1.7389;15;0.996654 0.0132501 0.0806578 0.814856 -0.00751562 0.997449 -0.0709895 -0.141719 -0.0813927 0.0701458 0.994211 4.72903 0 0 0 1 
25528382210016;0.567147;0.513525;16;0.993762 -0.0100215 -0.111068 -0.66004 0.028311 0.985997 0.164343 -1.12833 0.107865 -0.166463 0.98013 -9.53118 0 0 0 1 
25528382210017;2.04883;1.38608;17;0.951274 0.0326152 -0.306617 1.16255 0.0362556 0.975661 0.216265 -1.37239 0.306208 -0.216844 0.926939 -11.6971 0 0 0 1 
25528382210018;2.95759;1.45031;14;0.999254 0.0366527 -0.0121415 1.14858 -0.0291343 0.9221 0.385854 -2.45648 0.0253383 -0.385212 0.92248 -17.5509 0 0 0 1 
25528382210019;2.21355;1.83409;14;0.995587 0.0219803 0.0912289 1.4409 -0.0212834 0.999736 -0.00860553 0.355371 -0.091394 0.00662589 0.995793 0.072245 0 0 0 1 
25528382210020;0.308749;0.399936;16;0.981345 -0.0502464 0.185572 -2.44609 0.0937914 0.96771 -0.233967 -2.81757 -0.167824 0.247007 0.95437 13.301 0 0 0 1 
25528382210021;1.80312;1.31553;14;0.999571 0.0288722 -0.00488962 1.59697 -0.0285798 0.998242 0.0519298 0.0563759 0.00638035 -0.0517678 0.998639 -1.79023 0 0 0 1 
25528382210022;2.94324;2.39062;15;0.872782 -0.0385133 -0.486588 -2.06055 0.00523416 0.997563 -0.0695686 0.0812856 0.488081 0.0581714 0.870857 0.0233043 0 0 0 1 
