#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/box_met_local.txt /home/point_clouds_registration_benchmark//planetary/box_met -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -n 10 -i 100 
id;initial_error;final_error;transformation
7680147070000;1.79635;4.69102;72;0.870374 0.222579 0.439213 -10.8498 -0.160944 0.971604 -0.173442 -4.00538 -0.465346 0.0802705 0.881482 -32.8893 0 0 0 1 
7680147070001;0.811107;4.56939;77;0.968279 0.239951 0.0697101 -8.63603 -0.218228 0.947965 -0.231818 -6.51935 -0.121708 0.209252 0.970258 -12.7501 0 0 0 1 
7680147070002;1.49386;4.15501;63;0.95486 0.0470358 -0.293309 -6.49726 -0.122154 0.962212 -0.243366 -2.08578 0.270779 0.268209 0.924523 8.36536 0 0 0 1 
7680147070003;0.946768;4.28711;65;0.981805 0.18881 -0.0202625 -7.32524 -0.189173 0.963197 -0.190959 -6.33107 -0.0165382 0.191317 0.981389 -4.43917 0 0 0 1 
7680147070004;1.43077;4.91552;61;0.998525 -0.0506594 -0.0195189 -2.24522 0.0475749 0.989713 -0.134922 6.3292 0.0261531 0.133794 0.990664 -2.03335 0 0 0 1 
7680147070005;0.312811;4.55713;70;0.975077 0.216071 0.0503782 -7.84466 -0.216943 0.976105 0.01246 -6.23234 -0.0464821 -0.0230787 0.998652 -3.83213 0 0 0 1 
7680147070006;1.56238;5.0095;75;0.998417 0.0558046 -0.00701848 -3.52897 -0.0556551 0.998251 0.0199354 2.50656 0.00811869 -0.0195132 0.999777 -2.50689 0 0 0 1 
7680147070007;1.77223;5.26186;81;0.936391 0.257444 0.238527 -10.2773 -0.306344 0.93119 0.197583 -9.08491 -0.171247 -0.258086 0.950824 -9.5703 0 0 0 1 
7680147070008;0.368314;4.82725;73;0.959241 0.273735 0.0701806 -9.51107 -0.274003 0.96171 -0.00596587 -8.91718 -0.0691264 -0.013507 0.997516 -5.20401 0 0 0 1 
7680147070009;2.02654;4.91813;76;0.999216 0.0325604 0.0225141 -4.14636 -0.0307156 0.996486 -0.077927 3.85435 -0.0249723 0.0771744 0.996705 -7.14698 0 0 0 1 
7680147070010;1.67484;4.54669;69;0.987451 0.07848 -0.137044 -5.2633 -0.079784 0.996804 -0.00404014 0.939225 0.136289 0.0149233 0.990557 8.59926 0 0 0 1 
7680147070011;1.58383;4.77596;71;0.965408 0.0146294 0.260332 -4.07389 0.0757043 0.939689 -0.333546 8.30108 -0.24951 0.341717 0.906076 -20.6094 0 0 0 1 
7680147070012;1.55669;5.03039;89;0.994067 0.0821024 0.0713483 -5.50188 -0.0655867 0.975716 -0.20899 2.39897 -0.0867742 0.203071 0.975312 -8.41635 0 0 0 1 
7680147070013;1.90796;3.85468;54;0.993342 0.115036 0.00616345 -4.38974 -0.114125 0.975356 0.18883 -0.690767 0.0157108 -0.188276 0.98199 0.378382 0 0 0 1 
7680147070014;1.7784;4.73688;78;0.978084 0.204822 -0.0374249 -7.73311 -0.207291 0.97479 -0.0825539 -5.21684 0.0195725 0.0885024 0.995884 -4.15358 0 0 0 1 
7680147070015;0.363704;4.69535;69;0.998587 0.0208948 -0.0488571 -4.33225 -0.0014207 0.929614 0.368531 9.33509 0.0531187 -0.367941 0.928331 7.93249 0 0 0 1 
7680147070016;0.265959;4.59813;75;0.989627 0.141892 0.0224605 -6.02478 -0.14281 0.988653 0.0465984 -1.76378 -0.0155937 -0.0493226 0.998661 -1.70688 0 0 0 1 
7680147070017;0.994504;4.74036;70;0.998757 -0.0498364 0.00063611 -2.81147 0.049825 0.998683 0.0122005 8.81208 -0.0012433 -0.0121536 0.999925 -2.41495 0 0 0 1 
7680147070018;1.14391;4.82632;81;0.903499 0.209129 -0.374106 -16.1363 -0.201554 0.977653 0.0597478 -4.33896 0.378241 0.0214204 0.925459 20.3069 0 0 0 1 
7680147070019;1.59901;4.33152;75;0.994118 0.107777 0.0106644 -3.63244 -0.107788 0.994174 0.000439451 1.05431 -0.0105549 -0.00158635 0.999943 -1.56622 0 0 0 1 
7680147070020;1.99055;5.02212;81;0.964828 0.12936 0.228853 -8.42065 -0.151719 0.984942 0.0828918 -1.07732 -0.214684 -0.114698 0.969925 -10.8205 0 0 0 1 
7680147070021;1.30849;4.70863;74;0.969563 -0.0261597 -0.243441 -5.89593 0.0750682 0.978152 0.193867 12.7838 0.233051 -0.206241 0.950343 14.4134 0 0 0 1 
7680147070022;0.490232;4.95885;76;0.997856 -0.0249283 0.060513 -2.38342 0.0221488 0.998688 0.0461763 7.95954 -0.0615847 -0.0447371 0.997099 -3.75853 0 0 0 1 
