#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/wood_autumn_local.txt /home/point_clouds_registration_benchmark//eth/wood_autumn -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -n 10 -i 100 
id;initial_error;final_error;transformation
26875431820104;0.491587;0.0204223;23;0.998968 0.0411377 0.0192624 0.416499 -0.0398786 0.997296 -0.0617286 0.617339 -0.0217497 0.0608967 0.997907 -0.875929 0 0 0 1 
26875431820105;0.296198;0.0236156;36;0.990831 -0.0409145 0.128762 0.173736 0.0788103 0.94913 -0.304862 0.210237 -0.109738 0.312214 0.943652 -1.03721 0 0 0 1 
26875431820106;0.351999;0.0217391;34;0.952837 -0.291863 -0.083169 1.95672 0.298002 0.951655 0.0744788 -1.71304 0.0574107 -0.0957507 0.993748 0.462198 0 0 0 1 
26875431820107;0.398745;0.27971;18;0.98219 0.17554 0.0669899 -1.44852 -0.164188 0.975232 -0.148208 1.51581 -0.0913471 0.134569 0.986685 -0.316763 0 0 0 1 
26875431820108;0.476963;0.0199813;31;0.963071 0.25826 0.0761262 -1.76003 -0.262989 0.962908 0.0603742 2.34794 -0.0577102 -0.078165 0.995269 1.06251 0 0 0 1 
26875431820109;0.419848;0.386119;11;0.998204 -0.0480989 -0.035703 0.431888 0.0493118 0.998208 0.0339076 -0.159204 0.0340081 -0.0356073 0.998787 0.265256 0 0 0 1 
26875431820110;0.205033;0.0226675;19;0.996605 0.0167949 0.0805994 -0.0010064 -0.0103703 0.996783 -0.079476 0.40543 -0.0816748 0.0783703 0.993573 -0.214734 0 0 0 1 
26875431820111;0.333895;0.0149922;23;0.986651 -0.162694 0.00706526 1.29318 0.162829 0.986267 -0.0276306 -0.569474 -0.00247291 0.0284122 0.999593 0.380904 0 0 0 1 
26875431820112;0.392948;0.0114898;54;0.873341 -0.447749 -0.191824 3.53419 0.455973 0.889992 -0.00142637 -1.73026 0.17136 -0.0862208 0.981428 -0.241728 0 0 0 1 
26875431820113;0.35267;0.0158822;35;0.943351 -0.163698 0.288605 0.878951 0.2392 0.938331 -0.249637 -0.419593 -0.229942 0.30453 0.924331 -0.761086 0 0 0 1 
26875431820114;0.433722;0.334767;11;0.994315 -0.0721562 0.0782991 0.525377 0.0739744 0.997048 -0.0205706 -0.0170829 -0.0765837 0.0262457 0.996718 0.142441 0 0 0 1 
26875431820115;0.334392;0.0219088;37;0.974225 -0.221758 0.041338 1.91097 0.197045 0.925793 0.322617 -0.856599 -0.109813 -0.306156 0.945627 2.49618 0 0 0 1 
26875431820116;0.39563;0.0161301;32;0.952646 -0.253307 0.168228 2.36734 0.260208 0.965346 -0.0199589 -1.33649 -0.157342 0.062788 0.985546 0.48834 0 0 0 1 
26875431820117;0.505945;0.0148017;34;0.967545 0.252631 -0.00579595 -2.16655 -0.252571 0.966081 -0.0538142 0.903134 -0.00799578 0.0535315 0.998534 -0.5491 0 0 0 1 
26875431820118;0.542637;0.0231702;46;0.91091 0.195956 0.363104 -1.06291 -0.281353 0.938693 0.19924 0.842566 -0.3018 -0.28365 0.910197 3.28592 0 0 0 1 
26875431820119;0.33961;0.0182139;46;0.957514 -0.0575019 -0.282595 0.991558 -0.00809902 0.974171 -0.225665 0.0601564 0.288272 0.218366 0.932317 -2.61507 0 0 0 1 
26875431820120;0.431883;0.024357;40;0.987902 0.133872 -0.0782866 -0.152873 -0.0952891 0.922261 0.374638 0.414685 0.122354 -0.362646 0.92386 1.88111 0 0 0 1 
26875431820121;0.296141;0.0215386;36;0.934385 -0.35315 -0.0470112 2.75509 0.351877 0.935453 -0.0333299 -1.41774 0.0557472 0.0146008 0.998338 -0.564177 0 0 0 1 
26875431820122;0.699318;0.0186586;34;0.900683 0.0506527 0.431514 -1.17564 -0.083244 0.9949 0.056967 -0.143087 -0.426428 -0.0872302 0.900306 3.25883 0 0 0 1 
26875431820124;0.463953;0.0448828;27;0.981545 0.0738782 -0.176382 -0.159858 -0.104529 0.979647 -0.171363 1.1302 0.160132 0.186638 0.969291 -3.18034 0 0 0 1 
26875431820125;0.172503;0.0364191;24;0.972378 0.230047 -0.039489 -1.87849 -0.228956 0.972966 0.0302801 1.36839 0.0453872 -0.0204025 0.998761 -0.0586616 0 0 0 1 
26875431820126;0.469661;0.0453231;19;0.999937 -0.00976266 -0.00555745 -0.417268 0.00945402 0.998545 -0.0530873 0.423807 0.00606764 0.0530314 0.998574 0.0784096 0 0 0 1 
26875431820127;0.198437;0.031562;17;0.996395 -0.0842011 -0.0103528 0.705334 0.0841657 0.996444 -0.00380835 -0.101821 0.0106366 0.00292328 0.999939 -0.114266 0 0 0 1 
26875431820128;0.38452;0.0337044;29;0.948865 -0.315675 -0.00223001 3.21708 0.315665 0.948863 -0.00373515 -0.950483 0.00329506 0.00284022 0.999991 -0.468366 0 0 0 1 
26875431820129;0.474436;0.0358679;30;0.936629 -0.339423 0.086704 3.43663 0.347923 0.93019 -0.117033 -1.18411 -0.0409274 0.139783 0.989336 -1.67648 0 0 0 1 
26875431820130;0.313572;0.0459594;18;0.994692 -0.102402 -0.0100694 0.834862 0.102148 0.994499 -0.0232013 -0.602428 0.0123899 0.0220496 0.99968 -0.838315 0 0 0 1 
26875431820131;0.549583;0.046268;25;0.992297 0.121427 -0.0245249 -1.64474 -0.117746 0.986023 0.117874 0.397904 0.0384951 -0.114078 0.992726 1.60745 0 0 0 1 
26875431820132;0.557397;0.0390542;41;0.891758 0.450626 -0.0412657 -2.87595 -0.450405 0.875118 -0.176932 3.9773 -0.0436177 0.176367 0.983358 -0.92893 0 0 0 1 
26875431820133;0.523064;0.0455627;41;0.984756 -0.051517 0.16614 0.353702 -0.00828911 0.940152 0.340655 0.453058 -0.173747 -0.336839 0.925393 4.80375 0 0 0 1 
26875431820134;0.28355;0.0499932;22;0.980626 0.192975 0.0336721 -1.91985 -0.193067 0.981185 -0.000540456 1.37019 -0.0331429 -0.00597098 0.999433 -0.0322191 0 0 0 1 
26875431820135;0.398345;0.0405017;26;0.981454 -0.0398358 -0.187511 0.423323 0.06986 0.985228 0.156348 -0.579644 0.178513 -0.166548 0.96974 1.16495 0 0 0 1 
26875431820136;0.188337;0.0420402;16;0.996478 0.0683381 0.0486025 -0.811143 -0.0674183 0.997518 -0.0203204 0.630908 -0.0498705 0.0169721 0.998611 0.135843 0 0 0 1 
26875431820137;0.314888;0.0437547;25;0.935708 -0.0195822 0.35223 -0.0744469 0.0445638 0.997021 -0.0629557 -0.242006 -0.349948 0.074605 0.933794 1.32686 0 0 0 1 
26875431820138;0.521003;0.0329648;20;0.999793 0.0181205 0.0092183 -0.5109 -0.0181041 0.999834 -0.00185935 -0.392061 -0.00925047 0.00169207 0.999956 0.854235 0 0 0 1 
26875431820139;0.534563;0.02693;24;0.963842 -0.21679 -0.154955 2.95243 0.196216 0.970836 -0.137758 -1.2077 0.1803 0.102373 0.97827 -1.73275 0 0 0 1 
26875431820140;0.635129;0.0491893;30;0.932099 0.122147 -0.340987 0.339165 -0.114226 0.992511 0.0432934 1.20426 0.343721 -0.00140404 0.939071 -1.58993 0 0 0 1 
26875431820141;0.451247;0.0308989;39;0.937638 -0.346045 -0.0329658 3.37465 0.342588 0.903858 0.256271 -1.57833 -0.0588848 -0.251583 0.966043 3.01199 0 0 0 1 
