#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/plain_local.txt /home/point_clouds_registration_benchmark//eth/plain -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -n 20 -i 200 
id;initial_error;final_error;transformation
4215528470000;0.567788;0.218727;25;0.963357 -0.00933219 0.268061 0.414429 -0.00528241 0.998541 0.0537467 0.156718 -0.268172 -0.0531932 0.961901 1.96953 0 0 0 1 
4215528470001;0.547226;0.0228939;27;0.992015 0.100578 -0.0760908 -0.658152 -0.0617943 0.913576 0.401945 0.865186 0.109941 -0.394033 0.912497 1.0737 0 0 0 1 
4215528470002;0.032832;0.0177577;21;0.999979 0.00525556 0.00380194 -0.0188524 -0.0052692 0.99998 0.00358573 -0.0040936 -0.00378302 -0.00360568 0.999986 0.0297729 0 0 0 1 
4215528470003;0.731607;0.0218556;33;0.99512 -0.0474771 0.0864987 -0.0709466 0.0455444 0.99867 0.0241835 -0.91643 -0.0875318 -0.020126 0.995958 0.413776 0 0 0 1 
4215528470004;0.518474;0.196556;25;0.962074 0.0126141 -0.272496 0.101476 0.0482425 0.975317 0.215473 -0.299888 0.268488 -0.220447 0.937719 -0.266538 0 0 0 1 
4215528470005;0.0948906;0.0342164;26;0.999123 0.0340538 0.0243643 -0.163539 -0.0316963 0.995314 -0.0913517 0.288351 -0.027361 0.0904993 0.995521 -0.286915 0 0 0 1 
4215528470006;0.93827;0.0325577;46;0.997716 0.0595631 -0.0318737 -1.01814 -0.0668503 0.938482 -0.338796 0.61728 0.00973317 0.340153 0.94032 -1.28817 0 0 0 1 
4215528470007;0.649378;0.326023;25;0.992733 0.0449206 -0.111637 -0.37122 -0.0819801 0.931586 -0.354155 1.10599 0.0880909 0.360734 0.928499 -1.95082 0 0 0 1 
4215528470008;0.524363;0.423885;25;0.962342 0.0347065 -0.269617 0.1494 -0.0728756 0.98845 -0.132876 0.531787 0.261892 0.14752 0.953756 -2.37025 0 0 0 1 
4215528470009;0.400063;0.288033;25;0.963874 -0.105988 0.244364 0.439273 0.115709 0.99295 -0.0257335 -0.654903 -0.239914 0.053079 0.969342 1.34606 0 0 0 1 
4215528470010;0.581956;0.170525;25;0.989281 -0.121586 -0.0808734 0.570303 0.0957747 0.958314 -0.269185 -0.591803 0.110231 0.258554 0.959687 -2.08438 0 0 0 1 
4215528470011;0.358216;0.116139;25;0.97694 -0.157984 0.143632 0.772552 0.185427 0.961272 -0.203893 -1.01686 -0.105858 0.225825 0.968399 -0.175486 0 0 0 1 
