#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/apartment_local.txt /home/point_clouds_registration_benchmark//eth/apartment -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -n 20 -i 200 
id;initial_error;final_error;transformation
13001298760014;0.755219;1.17962;31;0.984276 0.121155 -0.128537 0.591201 -0.117396 0.992416 0.0364592 -0.609454 0.131979 -0.0207963 0.991034 -0.954642 0 0 0 1 
13001298760015;0.388158;1.22384;61;0.739972 0.662857 -0.114289 1.6749 -0.655861 0.748736 0.0961281 0.945965 0.149291 0.00382565 0.988786 -0.225102 0 0 0 1 
13001298760016;0.851768;1.84852;49;0.957898 0.286701 0.0153199 0.363477 -0.286418 0.957929 -0.0183403 -0.615409 -0.0199335 0.0131802 0.999714 0.664626 0 0 0 1 
13001298760017;0.399547;1.22375;55;0.750852 0.659163 -0.0415475 1.41279 -0.660396 0.750226 -0.0322126 0.635159 0.00993668 0.0516247 0.998617 0.318647 0 0 0 1 
13001298760018;0.820633;1.90192;49;0.923085 0.310647 -0.226745 0.0487176 -0.323846 0.945841 -0.0225561 -1.1836 0.207458 0.0942517 0.973693 0.369861 0 0 0 1 
13001298760019;0.329854;0.463049;29;0.986566 0.138001 -0.0874245 0.0820919 -0.130722 0.987841 0.0841512 -0.375743 0.0979744 -0.0715924 0.99261 -0.285428 0 0 0 1 
13001298760020;0.847185;0.515688;29;0.968541 0.24464 0.0455969 -0.508798 -0.245988 0.968905 0.026687 0.541295 -0.0376504 -0.0370638 0.998603 0.912623 0 0 0 1 
13001298760021;0.886722;1.51144;37;0.898831 -0.262217 -0.351206 1.15221 0.354067 0.906702 0.229192 -3.17703 0.258341 -0.330355 0.907814 -1.22289 0 0 0 1 
13001298760022;0.59893;1.95549;55;0.924681 0.284482 -0.253053 0.45939 -0.210761 0.93596 0.282062 -1.72311 0.317089 -0.207484 0.925422 -1.38924 0 0 0 1 
13001298760023;0.367247;1.32548;47;0.884074 0.464933 0.0474444 0.92888 -0.4659 0.884766 0.0112217 -0.110356 -0.0367599 -0.0320251 0.998811 -0.115611 0 0 0 1 
13001298760024;0.0968236;0.511881;29;0.963731 0.263506 0.0422618 -0.0751129 -0.266018 0.961192 0.0731052 0.274699 -0.0213581 -0.0816961 0.996428 0.161923 0 0 0 1 
13001298760025;0.689632;0.451991;31;0.986231 0.134976 0.0955534 -0.403176 -0.0942483 0.933522 -0.34591 0.409031 -0.135891 0.332141 0.933389 0.942388 0 0 0 1 
13001298760026;0.452516;1.48081;31;0.984754 -0.162661 0.0616465 0.0596453 0.155622 0.982158 0.105581 -1.70826 -0.0777205 -0.0943782 0.992498 0.197607 0 0 0 1 
13001298760027;0.353163;1.56396;33;0.915278 -0.314005 0.252324 0.144638 0.22862 0.920658 0.316419 -2.52342 -0.331661 -0.231925 0.914446 0.740861 0 0 0 1 
13001298760028;0.770166;1.16198;47;0.966553 0.253566 0.0384745 0.0290538 -0.246325 0.959592 -0.136041 0.270153 -0.0714152 0.122014 0.989956 0.0151748 0 0 0 1 
13001298760029;0.444231;1.20144;55;0.71291 0.665263 0.221775 1.34408 -0.680677 0.732525 -0.00929038 0.491939 -0.168636 -0.144334 0.975054 0.726642 0 0 0 1 
13001298760031;1.0814;0.889651;44;0.928904 0.367972 0.0416324 0.673688 -0.331447 0.876268 -0.349711 1.98712 -0.165165 0.311049 0.935932 1.75926 0 0 0 1 
13001298760032;0.762366;0.159054;33;0.971844 -0.21862 -0.087892 -0.683735 0.220955 0.975124 0.0176506 -0.728093 0.0818469 -0.0365738 0.995974 -0.758048 0 0 0 1 
13001298760033;0.562268;0.149957;29;0.972309 -0.207978 -0.106588 -0.606634 0.198039 0.975411 -0.0967164 -0.580228 0.124082 0.0729295 0.989588 0.0900842 0 0 0 1 
13001298760034;0.913227;0.122842;36;0.984682 -0.162294 -0.0637288 -0.553089 0.128259 0.921819 -0.365787 -0.249412 0.118112 0.35201 0.928514 0.980715 0 0 0 1 
13001298760035;0.190074;0.178131;28;0.985872 0.132047 -0.10305 0.282967 -0.123952 0.988946 0.081376 0.376579 0.112656 -0.0674531 0.991342 -0.52216 0 0 0 1 
13001298760036;1.3176;0.212992;57;0.932533 -0.358037 -0.0468083 -1.40543 0.360481 0.915629 0.177982 -0.760703 -0.020865 -0.182847 0.98292 -0.293515 0 0 0 1 
13001298760037;0.408209;0.172236;29;0.990548 0.125727 -0.0548437 0.0742703 -0.131504 0.984146 -0.119009 0.727162 0.0390115 0.125097 0.991377 0.0438404 0 0 0 1 
13001298760038;0.799177;0.201195;29;0.999945 0.00777505 -0.00707526 0.390442 -0.00659052 0.988004 0.154287 -0.292307 0.00818998 -0.154232 0.988001 -0.254769 0 0 0 1 
13001298760039;0.512139;0.187003;26;0.999826 0.0114285 -0.0147206 -0.0694176 -0.0116677 0.9998 -0.0162659 0.0685753 0.0145317 0.0164348 0.999759 0.393321 0 0 0 1 
13001298760040;0.790161;0.245104;27;0.999913 0.0128942 0.00287094 0.0723604 -0.0128755 0.999896 -0.00645321 0.296171 -0.00295385 0.00641569 0.999975 -0.42243 0 0 0 1 
13001298760041;0.304867;0.181716;31;0.984787 -0.123844 0.121893 -0.346555 0.131373 0.989763 -0.0557713 -0.118906 -0.113738 0.0709363 0.990975 0.442993 0 0 0 1 
13001298760042;0.323258;0.154347;26;0.997856 0.0653961 0.00271399 0.115368 -0.0654488 0.996503 0.0519494 0.0246342 0.000692785 -0.0520156 0.998646 -0.00881045 0 0 0 1 
13001298760043;1.1294;0.154426;40;0.944208 -0.321842 -0.0699201 -0.557266 0.327984 0.899547 0.288516 -1.96978 -0.0299601 -0.295352 0.954919 -0.847222 0 0 0 1 
13001298760044;0.672602;0.175498;27;0.989916 -0.0658916 0.125396 -0.590949 0.069983 0.997141 -0.0285024 0.0110085 -0.123159 0.0369906 0.991697 0.147177 0 0 0 1 
13001298760045;0.603165;0.329107;38;0.88622 0.461663 0.0384984 1.17955 -0.457137 0.884944 -0.0888745 1.46284 -0.075099 0.0611633 0.995299 0.128712 0 0 0 1 
13001298760046;0.435224;0.16608;32;0.901801 0.113832 -0.416891 0.761673 -0.13413 0.99077 -0.0196151 0.583771 0.41081 0.0736066 0.908745 -1.04968 0 0 0 1 
13001298760047;1.03472;0.157448;30;0.999032 -0.0265969 0.0350375 -0.279196 0.0173277 0.970048 0.242294 -0.465149 -0.0404324 -0.241452 0.96957 -0.981419 0 0 0 1 
13001298760048;1.38851;0.220042;36;0.993347 0.0827069 0.0801362 0.142783 -0.109294 0.896344 0.429678 -0.711328 -0.0362922 -0.435578 0.899419 -1.34084 0 0 0 1 
13001298760049;0.308211;0.189683;31;0.989157 0.131413 -0.0655719 0.0841472 -0.122768 0.98492 0.121906 0.259091 0.080603 -0.112534 0.990373 -0.467409 0 0 0 1 
13001298760050;0.383404;0.203522;25;0.999306 -0.0370012 0.00432952 -0.410674 0.0370934 0.999033 -0.0236101 -0.10325 -0.00345173 0.0237543 0.999712 0.169723 0 0 0 1 
13001298760051;1.39486;0.16715;40;0.91189 -0.385412 0.14112 -1.62396 0.394902 0.917582 -0.0457778 -1.43816 -0.111846 0.0974731 0.988933 0.632995 0 0 0 1 
13001298760052;0.390791;0.17204;25;0.999986 -0.00526045 -0.00112796 -0.321935 0.00527476 0.9999 0.0130854 -0.107913 0.00105902 -0.0130912 0.999914 -0.0717977 0 0 0 1 
13001298760053;0.738841;0.82755;29;0.953247 0.301469 0.0208914 0.989445 -0.301587 0.944694 0.128832 1.04108 0.019103 -0.12911 0.991446 -0.105418 0 0 0 1 
13001298760054;0.290741;0.170524;30;0.984733 -0.173811 -0.00949213 -0.496688 0.173778 0.984776 -0.00424724 -0.42349 0.0100858 0.00253288 0.999946 -0.165081 0 0 0 1 
13001298760055;0.983527;0.179196;33;0.975195 0.18213 0.12579 -0.363431 -0.161885 0.974427 -0.15584 0.705861 -0.150957 0.131611 0.97974 1.01376 0 0 0 1 
13001298760056;0.893456;0.16298;38;0.985372 -0.170414 0.000106001 0.163611 0.170413 0.985364 -0.00416368 -0.730997 0.000605102 0.00412084 0.999991 -0.199195 0 0 0 1 
13001298760057;1.32906;0.188933;29;0.994957 0.0888356 0.0465679 0.556268 -0.0898216 0.995766 0.0195234 0.927005 -0.0446364 -0.0236077 0.998724 -0.510806 0 0 0 1 
13001298760058;1.04418;0.204717;48;0.936309 -0.31946 0.145844 -0.745315 0.313601 0.947518 0.0621653 -0.925179 -0.158049 -0.0124691 0.987353 -0.223749 0 0 0 1 
13001298760059;1.02726;0.153357;31;0.996717 0.0615396 -0.0526078 0.492179 -0.0472168 0.969688 0.239743 -0.120761 0.0657669 -0.236472 0.96941 -1.23792 0 0 0 1 
13001298760060;1.18019;1.27297;27;0.979836 -0.183703 -0.0785746 0.0880751 0.194724 0.966086 0.169591 -1.79527 0.0447556 -0.181471 0.982377 -0.323646 0 0 0 1 
13001298760062;0.42647;1.67892;30;0.958964 -0.283129 -0.0150444 -0.697066 0.283321 0.95488 0.0890684 -0.133844 -0.0108523 -0.0896757 0.995912 0.0064624 0 0 0 1 
13001298760063;0.820769;1.39798;29;0.951485 -0.305287 0.0384242 -0.347578 0.305241 0.952248 0.00722195 -0.137994 -0.0387941 0.00485704 0.999235 0.757266 0 0 0 1 
13001298760064;0.637796;1.39966;27;0.995035 -0.0979497 0.0176375 -0.403864 0.0985049 0.994556 -0.0339865 0.667589 -0.0142126 0.0355551 0.999267 0.565926 0 0 0 1 
13001298760065;1.32441;1.92569;46;0.887687 -0.369829 -0.274296 -0.240551 0.448741 0.828333 0.335403 -1.01501 0.103167 -0.420821 0.901258 -2.28792 0 0 0 1 
13001298760066;0.832986;2.01233;47;0.867315 -0.495522 0.0471416 -0.732314 0.497722 0.864506 -0.0700123 -0.206172 -0.0060616 0.0841861 0.996432 0.57647 0 0 0 1 
13001298760067;0.500971;1.60479;31;0.847767 -0.529346 0.0329247 -0.669598 0.529298 0.840479 -0.115929 -1.06694 0.033694 0.115708 0.992712 -0.0381697 0 0 0 1 
13001298760068;1.1413;1.43263;31;0.898219 -0.41254 0.151702 -1.16107 0.386082 0.905455 0.17633 -0.121117 -0.210103 -0.0998138 0.972571 0.826977 0 0 0 1 
13001298760069;0.277143;1.23055;28;0.970961 -0.189745 -0.145714 -0.224651 0.213511 0.96204 0.169979 -0.13781 0.10793 -0.196154 0.974615 -0.85553 0 0 0 1 
13001298760070;1.31041;1.80411;31;0.92118 -0.372722 0.11183 -0.769683 0.380674 0.922741 -0.0602997 -0.286454 -0.0807153 0.0981176 0.991896 -0.288477 0 0 0 1 
13001298760071;0.311671;1.75785;32;0.739912 -0.631679 -0.231327 -0.59415 0.658896 0.749843 0.059935 -1.92721 0.135599 -0.196767 0.971028 -0.996148 0 0 0 1 
13001298760072;0.364438;1.41694;29;0.887909 -0.45857 0.036492 -0.636613 0.459994 0.885891 -0.0600205 -0.762587 -0.00480435 0.0700789 0.99753 0.391851 0 0 0 1 
13001298760073;1.33186;1.19176;32;0.828451 -0.452224 0.330398 -0.950031 0.538728 0.804727 -0.249372 -0.834061 -0.153108 0.384587 0.910302 1.30906 0 0 0 1 
13001298760074;0.375476;1.69736;32;0.804547 -0.481336 -0.347879 -0.210041 0.396328 0.871403 -0.289102 -0.440828 0.442298 0.0947217 0.891852 -1.20603 0 0 0 1 
13001298760075;0.892832;1.75637;32;0.920851 -0.307882 0.239255 -0.226333 0.341945 0.932523 -0.116081 -0.25343 -0.187372 0.188705 0.963993 1.86625 0 0 0 1 
13001298760076;0.49285;1.46264;29;0.886932 -0.460257 0.0389219 -0.99501 0.461897 0.884021 -0.0718162 -0.907775 -0.00135389 0.081674 0.996658 0.091433 0 0 0 1 
13001298760077;1.25077;1.50429;30;0.958003 -0.286608 0.00925171 -0.847211 0.286602 0.958048 0.00199601 0.18427 -0.00943565 0.000739377 0.999955 0.820456 0 0 0 1 
13001298760078;0.873453;1.08703;28;0.96087 -0.1842 -0.206878 -0.0688599 0.203461 0.976139 0.0758652 0.136783 0.187968 -0.114988 0.975421 -1.45573 0 0 0 1 
13001298760079;0.135451;1.01035;27;0.971659 -0.233712 -0.0354578 -0.221834 0.232382 0.971885 -0.0379353 -0.256048 0.0433268 0.0286205 0.998651 -0.0611425 0 0 0 1 
13001298760080;0.477523;1.04236;33;0.71996 -0.601542 0.346129 -0.720074 0.542099 0.798841 0.260731 -2.09137 -0.433343 -7.94765e-05 0.901229 1.59632 0 0 0 1 
13001298760081;0.486196;1.94846;45;0.907222 -0.239416 -0.345872 -0.116736 0.246951 0.968759 -0.0228321 0.234322 0.340533 -0.0646999 0.938004 -1.3121 0 0 0 1 
13001298760082;0.60999;2.10635;34;0.773251 0.633453 -0.0286235 1.93818 -0.629335 0.761137 -0.15687 2.6255 -0.0775832 0.139313 0.987204 0.499411 0 0 0 1 
13001298760083;0.578912;1.39859;31;0.806554 -0.589633 -0.042464 -0.505608 0.571444 0.759244 0.311448 -2.09957 -0.1514 -0.275466 0.949314 -0.154032 0 0 0 1 
13001298760084;0.295038;1.5377;27;0.994591 -0.0912091 0.0496951 -0.0178243 0.0948234 0.992588 -0.0760121 0.676987 -0.0423937 0.0803132 0.995868 0.445137 0 0 0 1 
13001298760085;0.331689;1.17881;27;0.973909 -0.223599 -0.0387961 -0.348346 0.226925 0.961459 0.155246 -0.351941 0.00258811 -0.159999 0.987114 -0.304255 0 0 0 1 
13001298760086;0.698459;1.56282;30;0.927431 -0.372719 0.0308609 -0.874721 0.373911 0.925802 -0.0555003 -0.708914 -0.00788511 0.063012 0.997982 0.68152 0 0 0 1 
13001298760087;0.67213;1.75155;32;0.793605 -0.503944 -0.340928 -0.0813992 0.475274 0.863304 -0.169764 -0.696311 0.379876 -0.0273088 0.924634 -1.71211 0 0 0 1 
13001298760088;0.268562;1.30338;30;0.849982 -0.424818 -0.311546 -0.171625 0.413995 0.904356 -0.10367 -0.854689 0.325789 -0.0408607 0.944559 -1.13107 0 0 0 1 
13001298760089;1.15866;1.76795;34;0.690402 -0.622794 0.368066 -1.14615 0.684371 0.727186 -0.053263 -2.00184 -0.234481 0.288667 0.928273 2.25015 0 0 0 1 
13001298760090;0.714198;1.43685;28;0.929987 -0.365236 -0.0415519 -0.802992 0.366964 0.929055 0.046849 -0.683664 0.021493 -0.058817 0.998037 0.295831 0 0 0 1 
13001298760091;1.1529;1.2575;30;0.933439 -0.351835 -0.0700273 -0.697025 0.348378 0.935617 -0.0570321 -0.874632 0.0855847 0.02884 0.995913 -0.930779 0 0 0 1 
13001298760093;1.04775;0.573606;32;0.825997 -0.464544 0.319262 -0.835032 0.501706 0.864078 -0.0407348 -1.84642 -0.256944 0.193822 0.946791 0.504944 0 0 0 1 
13001298760094;1.11373;0.553627;30;0.976184 -0.216332 -0.0163033 -0.16422 0.215817 0.976016 -0.0285641 -1.21699 0.0220916 0.0243653 0.999459 -1.01964 0 0 0 1 
13001298760095;0.293853;0.590229;27;0.971493 -0.0892337 0.219634 0.0995226 0.156814 0.936698 -0.313059 -0.785936 -0.177795 0.338576 0.923989 1.58524 0 0 0 1 
13001298760096;0.895384;0.599818;29;0.966366 -0.249286 0.0631918 0.462736 0.256277 0.953947 -0.155907 -1.34392 -0.0214161 0.166858 0.985748 0.424031 0 0 0 1 
13001298760097;0.339617;0.487153;26;0.967177 -0.244686 -0.0685368 -0.1686 0.231406 0.959569 -0.160246 -0.878935 0.104976 0.139127 0.984695 -0.331855 0 0 0 1 
13001298760098;0.188558;0.624544;25;0.976108 -0.179821 -0.121976 0.069651 0.173331 0.982912 -0.0619704 -0.835522 0.131035 0.0393476 0.990597 -0.437228 0 0 0 1 
13001298760099;0.958706;0.616882;39;0.970546 0.040322 0.237518 0.387051 0.0223618 0.966561 -0.255461 -0.914893 -0.239877 0.253248 0.93719 0.874344 0 0 0 1 
13001298760100;0.754489;0.725699;31;0.990904 -0.0559367 -0.122395 0.12267 0.0145807 0.948791 -0.315569 -0.468714 0.133779 0.310914 0.940976 0.951174 0 0 0 1 
13001298760101;0.427244;0.675773;28;0.993355 0.0966118 0.062554 0.939375 -0.0918486 0.992944 -0.0750053 -0.034125 -0.069359 0.0687614 0.995219 0.15476 0 0 0 1 
13001298760102;0.55757;0.702606;25;0.998525 -0.00963868 -0.0534241 0.445463 0.0179547 0.987365 0.157444 -0.464312 0.0512315 -0.158171 0.986082 -0.288654 0 0 0 1 
13001298760103;0.502682;0.470778;26;0.979263 -0.200546 0.028734 -0.239335 0.201684 0.978438 -0.0445389 -0.390091 -0.0191823 0.0494105 0.998594 0.237128 0 0 0 1 
13001298760104;0.301846;0.36142;27;0.859376 -0.511058 -0.0170963 -0.79259 0.506654 0.855536 -0.106584 -1.92855 0.0690972 0.082934 0.994157 -0.0270792 0 0 0 1 
13001298760105;0.905526;0.681272;32;0.99876 0.0195645 -0.0457813 0.595433 -0.02951 0.973243 -0.227874 -0.0555559 0.0400981 0.228943 0.972614 -0.236691 0 0 0 1 
13001298760106;0.994487;0.434791;29;0.870836 -0.491573 0.000951146 -0.785339 0.477059 0.844655 -0.242842 -2.68253 0.118571 0.21193 0.970065 0.592138 0 0 0 1 
13001298760107;0.0362635;0.33937;25;0.979624 -0.198876 -0.0280329 -0.313296 0.199881 0.979032 0.0392973 -0.802837 0.0196298 -0.0440998 0.998834 -0.204165 0 0 0 1 
13001298760108;1.01768;0.628494;29;0.914616 -0.386791 -0.117776 -0.263784 0.373012 0.919591 -0.123343 -1.39575 0.156014 0.0688791 0.98535 -1.16319 0 0 0 1 
13001298760109;0.830454;0.625561;40;0.924119 -0.377498 -0.0591644 -0.232189 0.351144 0.900052 -0.258079 -1.23423 0.150675 0.217721 0.96431 -0.50201 0 0 0 1 
13001298760110;0.923517;0.748767;31;0.972944 -0.230082 -0.0210308 -0.447684 0.222649 0.958022 -0.180613 -0.954473 0.0617037 0.171044 0.983329 0.795641 0 0 0 1 
13001298760111;0.26829;0.703537;44;0.848069 -0.525742 0.0661447 -0.649906 0.524155 0.814022 -0.25026 -2.24059 0.0777287 0.246907 0.965917 0.367751 0 0 0 1 
13001298760112;0.495558;0.667629;26;0.983976 -0.0253367 -0.176494 0.441725 0.059718 0.979513 0.192321 -0.239324 0.168005 -0.199779 0.96533 -1.17113 0 0 0 1 
13001298760113;0.269314;0.508446;24;0.999466 -0.0286289 0.015722 0.193514 0.0301071 0.99416 -0.103632 -0.28098 -0.0126633 0.10405 0.994491 0.113776 0 0 0 1 
13001298760114;0.734561;0.613602;33;0.822285 -0.561683 0.0914338 -1.11941 0.56595 0.790324 -0.234708 -1.81118 0.0595694 0.244744 0.967756 0.47123 0 0 0 1 
13001298760115;0.321726;0.601573;27;0.966574 -0.255889 0.0159874 -0.333573 0.255882 0.958871 -0.122842 -1.17751 0.0161041 0.122827 0.992297 -0.0416171 0 0 0 1 
13001298760116;1.15818;0.717787;38;0.999151 0.0238208 -0.0336135 1.3835 -0.0345855 0.928318 -0.370175 -0.0273365 0.0223862 0.371023 0.928354 1.4784 0 0 0 1 
13001298760117;0.977589;0.640987;32;0.933446 -0.330165 -0.140249 -0.383904 0.310078 0.93923 -0.147306 -1.52618 0.180361 0.0940139 0.979097 0.460925 0 0 0 1 
13001298760118;0.349631;0.655569;27;0.982084 0.159946 0.0996456 0.846313 -0.140067 0.973304 -0.181825 0.0781585 -0.126068 0.16461 0.978269 0.685039 0 0 0 1 
13001298760119;0.966956;0.587092;31;0.826829 -0.498969 -0.259585 -0.194831 0.49431 0.864831 -0.0878872 -1.79408 0.268351 -0.055648 0.961713 -1.71756 0 0 0 1 
13001298760120;0.820899;0.543055;28;0.999277 -0.0110596 0.0363659 0.699857 0.0113897 0.999896 -0.00888212 -0.412633 -0.0362639 0.0092899 0.999299 0.601357 0 0 0 1 
13001298760121;0.247186;0.478265;26;0.975472 -0.218958 -0.0226344 -0.272349 0.217623 0.974732 -0.0503699 -0.813063 0.0330914 0.0442087 0.998474 0.153294 0 0 0 1 
13001298760122;0.958553;0.586996;32;0.989594 -0.1319 -0.0574905 0.432705 0.130399 0.991033 -0.0291367 -1.36397 0.0608181 0.0213368 0.997921 0.0328958 0 0 0 1 
13001298760124;1.10954;0.118784;41;0.878007 -0.477485 0.0333294 -0.637804 0.471289 0.874575 0.114043 -3.34209 -0.0836028 -0.0844225 0.992917 -0.226463 0 0 0 1 
13001298760125;0.573277;0.116081;37;0.935497 0.0258085 -0.352391 0.675846 0.104939 0.932034 0.346844 -0.798102 0.337391 -0.361451 0.869207 -2.95377 0 0 0 1 
13001298760126;0.254431;0.122523;37;0.956894 0.221313 -0.18808 1.03431 -0.213984 0.975073 0.0586771 0.980202 0.196377 -0.0159018 0.980399 -0.824821 0 0 0 1 
13001298760127;0.992788;0.0961666;32;0.917126 -0.347306 -0.195596 -0.670309 0.35124 0.936159 -0.0153476 -2.63986 0.188439 -0.0546255 0.980565 -1.12023 0 0 0 1 
13001298760128;0.0799235;0.136318;23;0.999554 0.0297768 -0.00230441 0.0901572 -0.0298597 0.99793 -0.0569564 0.202562 0.000603655 0.0569998 0.998374 0.276724 0 0 0 1 
13001298760129;0.127861;0.153307;25;0.997496 -0.0373293 -0.0600755 0.0363751 0.0348604 0.998525 -0.0416341 0.00436826 0.0615411 0.0394355 0.997325 -0.0507005 0 0 0 1 
13001298760130;0.557579;0.0906362;28;0.969101 -0.229801 -0.0896414 -0.668169 0.227247 0.973101 -0.0378667 -1.25527 0.0959319 0.0163259 0.995254 0.0817809 0 0 0 1 
13001298760131;0.697726;0.123143;30;0.985178 -0.170348 -0.0201394 0.0336315 0.164783 0.972472 -0.164755 -1.12765 0.0476507 0.158994 0.986129 0.437011 0 0 0 1 
13001298760132;0.915785;0.0739267;32;0.973218 0.0146763 0.229416 0.0789618 -0.0163989 0.99985 0.00560383 0.19741 -0.229299 -0.00921591 0.973312 0.25571 0 0 0 1 
13001298760133;0.526097;0.136375;27;0.987969 0.135861 0.0738796 0.391435 -0.136277 0.990671 0.000596288 0.742445 -0.0731094 -0.0106572 0.997267 0.858132 0 0 0 1 
13001298760134;0.640051;0.126823;27;0.99289 -0.0414684 -0.111582 0.223843 0.0370697 0.998463 -0.0412116 0.0586728 0.11312 0.0367823 0.9929 0.203943 0 0 0 1 
13001298760135;0.744448;0.119048;41;0.886627 0.43352 -0.1611 2.07612 -0.444111 0.895289 -0.0349801 1.94302 0.129067 0.102561 0.986318 0.32897 0 0 0 1 
13001298760136;0.470128;0.0750283;29;0.99253 0.118032 -0.0308829 0.104257 -0.117606 0.992943 0.0152714 0.511361 0.0324674 -0.0115254 0.999406 -0.406179 0 0 0 1 
13001298760137;0.306436;0.109915;31;0.966713 0.0721069 0.245492 0.135174 -0.0123718 0.971519 -0.236639 0.0907991 -0.255564 0.225725 0.940072 2.09561 0 0 0 1 
13001298760138;0.926249;0.12697;28;0.999238 -0.0186565 -0.034281 -0.397637 0.0160714 0.997114 -0.0741944 -0.364316 0.0355663 0.0735869 0.996654 -0.547003 0 0 0 1 
13001298760139;0.738974;0.119314;33;0.962263 0.270641 -0.028334 0.973704 -0.27211 0.957902 -0.0915435 1.35836 0.0023658 0.0957989 0.995398 1.00385 0 0 0 1 
13001298760140;1.02616;0.0878078;34;0.987257 0.136257 -0.0822039 0.219312 -0.135566 0.99067 0.0139651 0.45473 0.0833397 -0.00264313 0.996518 -1.19997 0 0 0 1 
13001298760141;0.897713;0.0970853;31;0.947209 -0.242823 0.20936 -0.863772 0.275165 0.950835 -0.142118 -1.75183 -0.164557 0.192223 0.967456 2.04639 0 0 0 1 
13001298760142;0.158181;0.0748013;26;0.998623 0.00760295 0.0519003 0.0228278 -0.00162401 0.993447 -0.114284 0.206579 -0.0524291 0.114042 0.992092 0.662304 0 0 0 1 
13001298760143;0.631582;0.113373;42;0.921265 0.373505 -0.108468 1.56286 -0.388592 0.872199 -0.297093 1.705 -0.01636 0.315851 0.948668 1.56498 0 0 0 1 
13001298760144;0.855274;0.0950257;32;0.984826 -0.109278 -0.134815 0.509685 0.113283 0.993311 0.0223788 -0.499956 0.131468 -0.0373115 0.990618 -0.297354 0 0 0 1 
13001298760145;0.0426315;0.0812235;23;0.999456 -0.0226947 -0.0239176 -0.0526627 0.0219245 0.999248 -0.031987 -0.0408547 0.0246255 0.0314452 0.999202 0.0793269 0 0 0 1 
13001298760146;0.950154;0.136281;28;0.992318 0.0241929 -0.121323 0.201261 -0.0313843 0.997839 -0.0577187 0.048244 0.119664 0.061083 0.990934 0.59742 0 0 0 1 
13001298760147;0.397392;0.118507;33;0.941807 0.111381 -0.317166 0.86052 -0.201024 0.942827 -0.265831 1.05187 0.269424 0.31412 0.910351 -0.162832 0 0 0 1 
