#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/p2at_met_local.txt /home/point_clouds_registration_benchmark//planetary/p2at_met -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -n 20 -i 200 
id;initial_error;final_error;transformation
27844314100000;0.368279;0.327209;24;0.99947 -0.00759212 0.0316482 -0.457064 0.00313957 0.990367 0.138431 0.0966623 -0.0323943 -0.138258 0.989866 -8.27485 0 0 0 1 
27844314100001;0.325629;0.1305;24;0.987514 0.0168413 -0.156629 0.146435 0.0123744 0.982904 0.183704 -0.0500819 0.157045 -0.183348 0.970423 -7.7984 0 0 0 1 
27844314100002;0.342132;0.121193;25;0.930256 -0.0187403 0.366433 -1.38208 -0.0848277 0.960653 0.26448 -3.23819 -0.356972 -0.277118 0.892063 -24.5453 0 0 0 1 
27844314100003;0.135271;0.0975522;24;0.995057 -0.0256718 0.0959248 -1.3002 0.00841262 0.984325 0.176162 -0.0263497 -0.0989436 -0.174485 0.979676 -12.6296 0 0 0 1 
27844314100004;0.89077;0.64194;24;0.985588 0.0285017 -0.166746 0.742454 0.0151157 0.966923 0.25462 -0.81384 0.168488 -0.253471 0.952557 -12.2861 0 0 0 1 
27844314100005;0.300669;0.216388;25;0.934515 0.0652289 -0.349894 1.12908 -0.0197917 0.991066 0.131898 -0.39763 0.355372 -0.116336 0.927457 1.23504 0 0 0 1 
27844314100006;0.461976;0.382067;24;0.999693 0.0242491 0.00501075 1.64887 -0.0244055 0.999125 0.0339504 -0.4501 -0.0041831 -0.0340623 0.999411 -1.92096 0 0 0 1 
27844314100007;1.17629;0.931904;25;0.998949 0.0336409 0.0311329 2.21147 -0.0361547 0.995805 0.0840569 -0.66148 -0.0281745 -0.0850942 0.995974 -4.28772 0 0 0 1 
27844314100008;0.519074;0.384691;24;0.999573 0.028648 0.00574267 1.76713 -0.0288268 0.999008 0.0339301 -0.648247 -0.00476495 -0.0340812 0.999408 -1.47584 0 0 0 1 
27844314100009;0.482706;0.415188;25;0.992482 -0.0356356 0.117091 -2.08648 0.0410733 0.998171 -0.0443597 0.731278 -0.115296 0.0488355 0.99213 0.0959347 0 0 0 1 
27844314100010;0.848926;0.0718647;24;0.998731 0.0371557 -0.0340048 2.20491 -0.0307679 0.984588 0.17216 -1.02997 0.0398775 -0.170895 0.984482 -11.2293 0 0 0 1 
27844314100011;0.370547;0.255356;25;0.980669 0.0167965 -0.194951 -0.154274 -0.0283364 0.997997 -0.0565567 -1.04757 0.19361 0.0609876 0.979181 8.54479 0 0 0 1 
27844314100012;1.02719;0.383569;26;0.990908 0.0249264 -0.132213 0.704722 -0.0307523 0.998635 -0.0422071 -0.977136 0.130981 0.0458892 0.990322 7.99719 0 0 0 1 
27844314100013;0.818365;0.646467;25;0.998415 0.0355632 -0.043629 2.1193 -0.0311296 0.99466 0.0983976 -0.94736 0.0468954 -0.0968835 0.99419 -5.41847 0 0 0 1 
27844314100014;0.722224;0.22694;24;0.998382 0.00176607 -0.0568321 -0.112194 -0.00143213 0.999981 0.00591607 0.0195737 0.0568415 -0.0058251 0.998366 -0.841499 0 0 0 1 
27844314100015;1.11358;0.560332;24;0.99954 -0.0018218 -0.0302805 0.0734319 0.00110074 0.999716 -0.0238123 -0.309351 0.0303153 0.023768 0.999258 -0.375464 0 0 0 1 
27844314100016;0.370882;0.0686787;25;0.991474 -0.0309771 0.126566 -1.74554 0.0806621 0.908755 -0.409461 -4.63275 -0.102333 0.416179 0.903506 21.734 0 0 0 1 
27844314100017;0.341055;0.17875;24;0.995398 -0.0145537 -0.0947113 -1.44543 0.0180706 0.999175 0.0363825 0.829047 0.0941036 -0.0379266 0.99484 0.080872 0 0 0 1 
27844314100018;0.853373;0.241324;25;0.999433 0.0177864 0.0285772 1.18167 -0.0178125 0.999841 0.000658094 -0.258119 -0.0285609 -0.00116675 0.999591 -2.88396 0 0 0 1 
27844314100019;0.871961;0.0841305;24;0.999815 0.0186048 0.00494681 1.25474 -0.0184625 0.999454 -0.0274083 -0.446495 -0.00545403 0.0273118 0.999612 -0.884057 0 0 0 1 
27844314100020;0.613803;0.636242;25;0.996538 0.0134369 -0.0820501 0.374973 0.00583257 0.973125 0.230203 -0.419578 0.0829383 -0.229884 0.969677 -11.9467 0 0 0 1 
27844314100021;0.300355;0.0733679;24;0.948295 -0.0362093 -0.315317 -4.4756 0.0162776 0.997712 -0.0656182 -0.00678567 0.316972 0.0570928 0.946715 10.817 0 0 0 1 
27844314100022;0.628187;0.0662669;24;0.999802 0.0189259 0.00610945 1.22892 -0.0187771 0.999546 -0.0235468 -0.48229 -0.00655232 0.0234274 0.999704 -0.499811 0 0 0 1 
27844314100023;0.278091;0.0826054;25;0.996278 0.0222347 0.0832845 1.53753 -0.0184693 0.998784 -0.045713 -0.673199 -0.0841996 0.0440046 0.995477 -0.145426 0 0 0 1 
27844314100024;0.416131;0.233263;24;0.968743 0.0145785 -0.247637 -0.59523 -0.0242431 0.999057 -0.0360226 -0.485 0.246878 0.0409001 0.968183 7.38159 0 0 0 1 
27844314100025;0.365706;0.306432;25;0.991766 -0.0212074 -0.126294 -1.91513 0.0208739 0.999774 -0.00396376 0.526549 0.126349 0.00129489 0.991985 2.62661 0 0 0 1 
27844314100026;0.38807;0.120369;24;0.983078 -0.0166026 0.182432 -0.97937 0.00738334 0.998666 0.0510988 0.086289 -0.183037 -0.0488872 0.98189 -8.00847 0 0 0 1 
27844314100027;0.827287;0.730811;25;0.980909 -0.0304403 -0.192071 -2.80053 0.00507158 0.991341 -0.131212 -0.916206 0.194402 0.127733 0.97257 11.646 0 0 0 1 
27844314100028;0.216847;0.111436;24;0.993228 -0.028065 0.112738 -1.54048 0.0421295 0.99134 -0.124379 0.284708 -0.108271 0.128287 0.985809 4.95516 0 0 0 1 
27844314100029;0.528223;0.341827;25;0.996753 0.0262951 0.0761051 1.95495 -0.0245694 0.999421 -0.0235237 -0.641586 -0.0766796 0.0215774 0.996822 -1.24302 0 0 0 1 
27844314100031;1.32944;0.537541;26;0.999125 -0.0392651 -0.0144205 0.157714 0.0392252 0.999226 -0.00303987 0.134928 0.0145287 0.00247157 0.999891 2.64301 0 0 0 1 
27844314100032;1.35252;0.782528;26;0.949525 0.0372864 -0.311468 -0.945866 0.0574808 0.955418 0.289608 1.90187 0.30838 -0.292894 0.90505 6.21528 0 0 0 1 
27844314100033;0.908498;0.415747;26;0.974058 0.0109134 -0.226036 -0.700275 0.0424921 0.97225 0.230053 1.20434 0.222274 -0.23369 0.946564 4.99182 0 0 0 1 
