#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/gazebo_summer_local.txt /home/point_clouds_registration_benchmark//eth/gazebo_summer -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -n 20 -i 200 
id;initial_error;final_error;transformation
36535719080000;0.0805842;0.102294;25;0.998833 -0.0139846 0.0462316 -0.157394 0.00933012 0.995004 0.0994014 -0.103943 -0.0473907 -0.098854 0.993973 0.0230567 0 0 0 1 
36535719080001;0.11249;0.102889;25;0.986104 0.00899327 0.165887 -0.347108 0.00228722 0.997704 -0.0676851 0.0404111 -0.166114 0.067124 0.983819 0.206784 0 0 0 1 
36535719080002;0.259114;0.0973451;29;0.990112 0.0265084 0.137754 0.0779886 -0.0517671 0.981719 0.183163 -0.45277 -0.13038 -0.188483 0.973383 0.0940194 0 0 0 1 
36535719080003;0.441289;0.693994;36;0.953285 -0.250075 0.169443 -1.29781 0.259487 0.965093 -0.0355231 -0.662584 -0.154645 0.0778319 0.9849 -0.0806669 0 0 0 1 
36535719080004;0.424931;0.789271;28;0.937531 -0.129917 0.322735 -1.96593 0.152439 0.987269 -0.0454042 -0.522047 -0.312727 0.0917651 0.9454 -0.0509704 0 0 0 1 
36535719080005;0.508351;0.104602;29;0.984001 -0.120908 0.130853 0.394567 0.161516 0.915381 -0.368769 0.830203 -0.0751933 0.384004 0.920265 -0.38646 0 0 0 1 
36535719080006;0.482532;0.494766;27;0.991424 -0.0493975 -0.12099 -1.08035 0.0291862 0.98612 -0.16345 0.370104 0.127385 0.158517 0.979104 -1.40381 0 0 0 1 
36535719080007;0.407429;0.109301;38;0.946803 -0.321463 0.0150082 0.0840158 0.315617 0.918458 -0.238371 -0.721265 0.0628431 0.230428 0.971058 -1.16315 0 0 0 1 
36535719080008;0.494873;0.518575;31;0.975252 -0.0321862 0.218741 -1.40123 0.101881 0.94347 -0.31541 0.404192 -0.196224 0.32989 0.923401 -0.568435 0 0 0 1 
36535719080009;0.260051;0.0942786;28;0.987067 -0.0913617 0.131727 -0.27378 0.0856386 0.995146 0.0484882 -0.772915 -0.135518 -0.0365802 0.990099 -0.290358 0 0 0 1 
36535719080010;0.367096;0.107999;28;0.976632 -0.173347 0.127048 0.502112 0.178274 0.983571 -0.0284053 -0.129532 -0.120036 0.0503909 0.99149 0.730162 0 0 0 1 
36535719080011;0.379627;0.110439;32;0.964204 -0.223971 0.141939 0.00981474 0.214403 0.973492 0.0796523 0.431337 -0.156017 -0.0463689 0.986665 -0.227037 0 0 0 1 
36535719080012;0.1676;0.102539;25;0.998893 0.0299216 0.0363026 -0.398079 -0.0303988 0.999458 0.012663 0.243854 -0.0359041 -0.0137526 0.999261 -0.525251 0 0 0 1 
36535719080013;0.445602;0.107094;43;0.942057 -0.279054 0.186163 1.09361 0.268242 0.959901 0.081464 -0.851708 -0.20143 -0.0268073 0.979136 0.424155 0 0 0 1 
36535719080014;0.45281;0.527181;28;0.997414 0.0470768 0.0543081 -1.45618 -0.0470873 0.99889 -0.00108627 0.157636 -0.054299 -0.00147376 0.998524 0.0793729 0 0 0 1 
36535719080015;0.366192;0.512454;28;0.993505 -0.0584116 0.0976521 -1.32993 0.0537067 0.997297 0.0501355 -0.0551389 -0.100317 -0.0445653 0.993957 0.280571 0 0 0 1 
36535719080016;0.0775968;0.0976755;24;0.991481 -0.00361606 0.130202 -0.318671 -0.00241518 0.998932 0.0461346 0.0589598 -0.130229 -0.046056 0.990414 0.158505 0 0 0 1 
36535719080017;0.294515;0.0994467;30;0.952529 0.0802936 0.293668 -0.359666 0.00477356 0.960537 -0.27811 0.231869 -0.304409 0.26631 0.914557 0.204258 0 0 0 1 
36535719080018;0.425335;0.500146;26;0.997629 -0.0404176 0.0556955 -0.939371 0.0440098 0.996924 -0.0648562 -0.478082 -0.0529029 0.0671536 0.996339 -0.488539 0 0 0 1 
36535719080019;0.389784;0.519106;26;0.998812 -0.0361528 -0.0326778 -0.928179 0.0339422 0.997253 -0.065842 -0.17021 0.0349684 0.0646546 0.997295 -0.489593 0 0 0 1 
36535719080020;0.317608;0.102799;31;0.981053 0.18728 -0.0496168 -0.350308 -0.183913 0.98076 0.0654617 0.97115 0.0609218 -0.0550962 0.996621 -0.0285172 0 0 0 1 
36535719080021;0.423824;0.101566;38;0.906851 -0.304621 0.29125 0.478349 0.382699 0.884656 -0.266319 -0.37943 -0.17653 0.352973 0.918829 0.0983506 0 0 0 1 
36535719080022;0.154215;0.102431;25;0.999388 0.0102709 0.0334242 -0.570715 -0.0107939 0.999822 0.0155043 -0.0559765 -0.033259 -0.0158556 0.999321 -0.353621 0 0 0 1 
36535719080023;0.35143;0.0919375;28;0.9771 0.00641415 -0.212683 -0.141698 0.0167802 0.99411 0.107072 0.252914 0.212117 -0.108188 0.971237 0.296632 0 0 0 1 
36535719080024;0.34005;0.0975192;31;0.962975 -0.237589 -0.127399 0.231208 0.179447 0.917564 -0.354789 -0.26429 0.20119 0.318791 0.926226 -1.08292 0 0 0 1 
36535719080025;0.273677;0.096745;29;0.994549 0.072395 -0.0750383 -0.261942 -0.0573994 0.980943 0.185623 0.529213 0.0870465 -0.180304 0.979752 0.00664909 0 0 0 1 
36535719080026;0.254446;0.101322;25;0.998132 -0.0323821 0.0518015 0.307462 0.0320853 0.999464 0.00654948 0.517514 -0.0519858 -0.00487518 0.998636 -0.0438007 0 0 0 1 
36535719080027;0.274443;0.100871;36;0.964469 0.234262 0.122152 -0.696757 -0.235476 0.971869 -0.0046088 0.429848 -0.119795 -0.0243187 0.992501 0.0528049 0 0 0 1 
36535719080028;0.110223;0.101441;26;0.990624 -0.0240266 0.134489 -0.370098 0.0323909 0.997651 -0.0603547 -0.208941 -0.132723 0.064145 0.989075 0.0263396 0 0 0 1 
36535719080029;0.464721;0.706014;26;0.958611 -0.175243 0.224397 -1.58544 0.175491 0.984298 0.0190026 -0.46753 -0.224203 0.0211635 0.974313 -0.317393 0 0 0 1 
36535719080031;0.562593;1.3819;31;0.986299 0.074619 0.147127 -2.25692 -0.0678018 0.996403 -0.0508246 0.81569 -0.150391 0.0401528 0.987811 -0.130848 0 0 0 1 
36535719080032;0.49885;0.911652;27;0.999646 -0.0265507 -0.00182705 -1.32893 0.0265914 0.993667 0.109177 0.459569 -0.00108325 -0.109187 0.994021 -0.431832 0 0 0 1 
36535719080033;0.471869;1.36487;42;0.97282 0.219069 0.075031 -2.44031 -0.231439 0.909326 0.345777 0.816496 0.00752114 -0.353744 0.935312 0.449006 0 0 0 1 
36535719080034;0.28376;0.583651;31;0.95491 0.154448 -0.253561 -0.74946 -0.115739 0.980122 0.161136 0.537745 0.273408 -0.124523 0.953804 -1.2103 0 0 0 1 
36535719080035;0.587922;1.563;36;0.98189 -0.142487 0.124861 -2.76154 0.150565 0.986909 -0.0577949 -0.346031 -0.114991 0.0755479 0.99049 -0.667665 0 0 0 1 
36535719080036;0.406933;0.85912;27;0.995892 0.0706524 0.0566417 -1.76824 -0.0698628 0.997431 -0.0158045 0.472188 -0.0576129 0.0117824 0.998269 0.430306 0 0 0 1 
36535719080037;0.0919718;0.592352;25;0.98958 0.0856519 0.11574 -1.08436 -0.0860268 0.996291 -0.00176142 0.138681 -0.115462 -0.0082137 0.993278 0.0901747 0 0 0 1 
36535719080038;0.581548;1.46008;37;0.989676 0.0322563 0.139647 -3.38314 -0.0394246 0.998027 0.0488732 0.15824 -0.137795 -0.0538742 0.988994 0.653436 0 0 0 1 
36535719080039;0.434512;0.512986;28;0.989246 0.121459 0.0814863 -1.3646 -0.117716 0.991824 -0.0492841 0.962377 -0.086806 0.0391618 0.995455 -0.556506 0 0 0 1 
36535719080040;0.566995;1.37448;30;0.94187 0.0381149 0.333808 -1.80773 -0.081889 0.989624 0.11806 0.464196 -0.325845 -0.138532 0.935219 0.486663 0 0 0 1 
36535719080041;0.142283;0.656186;28;0.981187 0.173286 0.0851158 -1.06762 -0.173399 0.984833 -0.00611724 0.722486 -0.0848848 -0.00875683 0.996352 -0.150585 0 0 0 1 
36535719080042;0.307724;0.715081;28;0.999296 -0.0118541 -0.0355858 -1.26811 0.00297458 0.970804 -0.239856 -0.0101745 0.0373902 0.239582 0.970156 -0.236473 0 0 0 1 
36535719080043;0.210302;1.22412;31;0.972646 0.074821 0.219911 -2.23872 -0.110768 0.981532 0.155969 0.350612 -0.20418 -0.176062 0.962971 0.418958 0 0 0 1 
36535719080044;0.594242;1.54102;33;0.998795 0.00736713 0.0485306 -2.60976 -0.0143408 0.989334 0.144958 -0.458219 -0.0469451 -0.14548 0.988247 0.359932 0 0 0 1 
36535719080045;0.55307;0.568954;32;0.968383 0.239669 0.0692332 -1.64189 -0.227068 0.961743 -0.15327 1.60145 -0.103319 0.132703 0.985756 0.433571 0 0 0 1 
36535719080046;0.383937;0.594238;28;0.976006 0.206101 0.0702428 -1.06145 -0.203235 0.978057 -0.0458344 1.28526 -0.078148 0.0304589 0.996476 -0.509587 0 0 0 1 
36535719080047;0.507113;0.574234;25;0.998662 0.0259826 0.04472 -0.697029 -0.0259475 0.999662 -0.0013644 -0.111186 -0.0447403 0.000202199 0.998999 0.675215 0 0 0 1 
36535719080048;0.299943;1.27833;33;0.967669 0.0396284 0.249089 -2.29326 0.0421436 0.948292 -0.314588 0.0286016 -0.248676 0.314915 0.915963 0.373385 0 0 0 1 
36535719080049;0.398366;1.54377;34;0.981438 -0.0446164 0.186515 -2.69211 -0.0100286 0.959291 0.282242 -0.0635263 -0.191515 -0.278874 0.941037 0.49652 0 0 0 1 
36535719080050;0.499825;1.3433;37;0.916022 0.276104 -0.290981 -2.30199 -0.25736 0.960955 0.101644 1.3193 0.307684 -0.0182212 0.951314 -1.96215 0 0 0 1 
36535719080051;0.440086;1.60612;33;0.975419 -0.142844 0.16779 -2.73092 0.161939 0.98107 -0.106194 -0.103125 -0.149445 0.130756 0.980086 -0.14759 0 0 0 1 
36535719080052;0.307637;1.37615;32;0.984758 0.086356 0.150976 -2.62275 -0.123012 0.959466 0.253562 0.383738 -0.12296 -0.268269 0.955465 0.261893 0 0 0 1 
36535719080053;0.461332;1.50964;32;0.948692 -0.0743165 0.307343 -2.36078 0.0658746 0.997113 0.0377663 -0.0122291 -0.309262 -0.0155826 0.950849 1.16643 0 0 0 1 
36535719080054;0.521749;0.802053;30;0.94843 0.0284924 0.315703 -0.997122 -0.0641015 0.992615 0.102989 1.62478 -0.310437 -0.117915 0.943252 0.812375 0 0 0 1 
36535719080055;0.319357;1.59876;36;0.948617 -0.00732419 0.316343 -2.68609 0.0504793 0.990432 -0.128441 0.325982 -0.312376 0.13781 0.93991 0.480615 0 0 0 1 
36535719080056;0.611624;1.63481;37;0.965841 -0.0993005 0.239356 -2.97343 0.129866 0.984784 -0.115477 0.151727 -0.224247 0.142617 0.96404 -0.441748 0 0 0 1 
36535719080057;0.403587;0.491239;25;0.989535 0.133607 -0.0544853 -0.805127 -0.139179 0.983432 -0.11615 0.127232 0.038064 0.122518 0.991736 -0.567868 0 0 0 1 
36535719080058;0.354702;1.34724;31;0.955982 0.0432714 0.290216 -2.16823 0.00238604 0.987887 -0.155154 0.0610556 -0.293414 0.149017 0.9443 0.00943433 0 0 0 1 
36535719080059;0.377989;0.658255;30;0.964812 0.236826 0.114246 -1.26271 -0.212553 0.958232 -0.191345 1.29278 -0.154789 0.160329 0.974851 -0.328878 0 0 0 1 
36535719080060;0.383603;0.574903;28;0.972273 0.214304 0.0935875 -0.852846 -0.222681 0.970661 0.0907235 1.35854 -0.0713993 -0.109048 0.991469 -0.275902 0 0 0 1 
36535719080062;0.362158;0.389302;26;0.988616 0.148986 0.021037 -0.670772 -0.150148 0.985902 0.0738427 -0.732817 -0.00973896 -0.0761607 0.997048 -1.2338 0 0 0 1 
36535719080063;0.299523;0.433732;27;0.983316 -0.160594 0.0854392 -0.370759 0.138646 0.965709 0.219507 -1.61747 -0.117761 -0.203999 0.971863 -0.681512 0 0 0 1 
36535719080064;0.461382;0.40009;27;0.995175 -0.077287 -0.0604412 0.0748783 0.060165 0.967324 -0.246303 -0.636992 0.0775023 0.241478 0.967306 -1.67754 0 0 0 1 
36535719080065;0.4807;0.996741;31;0.963899 0.128246 0.233348 -0.677734 -0.145025 0.987833 0.0561551 -3.00244 -0.223307 -0.0879692 0.97077 0.980033 0 0 0 1 
36535719080066;0.231893;0.391241;28;0.987516 -0.107624 0.115018 0.0781872 0.0851182 0.978997 0.185258 -1.80925 -0.13254 -0.173155 0.975936 0.380241 0 0 0 1 
36535719080067;0.276753;0.458106;29;0.988144 0.123379 0.0913726 -0.540384 -0.153485 0.779539 0.607257 -1.29691 0.00369413 -0.614082 0.789234 0.409935 0 0 0 1 
36535719080068;0.41506;0.793392;30;0.984683 -0.136655 0.108285 -0.339848 0.115328 0.976267 0.18331 -2.62017 -0.130765 -0.168014 0.977073 -0.651717 0 0 0 1 
36535719080069;0.168667;0.382205;25;0.995641 0.000358872 0.093273 -0.395178 -0.0280419 0.954882 0.295658 -1.34182 -0.0889586 -0.296985 0.950729 0.480852 0 0 0 1 
36535719080070;0.366766;0.674942;29;0.982847 0.0590947 -0.174699 -0.139066 0.048918 0.829805 0.555905 -2.71106 0.177817 -0.554916 0.81268 -0.674654 0 0 0 1 
36535719080071;0.314881;0.428211;27;0.991459 -0.130254 0.00659488 -0.711898 0.129877 0.990673 0.0412146 -1.12124 -0.0119017 -0.040006 0.999129 -0.0871913 0 0 0 1 
36535719080072;0.205179;0.383434;25;0.992864 -0.104886 0.0567359 -0.0780896 0.0915926 0.975424 0.200398 -0.980621 -0.0763605 -0.193771 0.97807 0.318821 0 0 0 1 
36535719080073;0.364246;0.69591;30;0.929237 -0.171817 0.327105 -0.805003 0.0111941 0.897986 0.439881 -2.50852 -0.369315 -0.405092 0.836365 1.16815 0 0 0 1 
36535719080074;0.343501;1.06224;31;0.991672 0.0882528 0.0937962 -0.383516 -0.111415 0.953192 0.281091 -3.39834 -0.0645987 -0.2892 0.955087 0.224257 0 0 0 1 
36535719080075;0.45993;1.03519;28;0.981039 0.121128 -0.151296 -0.039473 -0.139893 0.982839 -0.120236 -2.15258 0.134136 0.139121 0.981149 -1.02413 0 0 0 1 
