#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/box_met_local.txt /home/point_clouds_registration_benchmark//planetary/box_met -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -n 20 -i 200 
id;initial_error;final_error;transformation
7680147070000;1.79635;5.10801;79;0.868866 0.230638 0.438038 -11.3027 -0.168049 0.969713 -0.177244 -3.8456 -0.465651 0.0803897 0.88131 -33.0089 0 0 0 1 
7680147070001;0.811107;5.37794;94;0.955158 0.291745 0.0505739 -10.8803 -0.272507 0.932954 -0.235239 -8.36713 -0.115813 0.210909 0.970621 -12.6317 0 0 0 1 
7680147070002;1.49386;4.905;83;0.95146 0.0670362 -0.300383 -7.29228 -0.14215 0.961371 -0.235709 -2.10908 0.272979 0.266967 0.924235 8.31819 0 0 0 1 
7680147070003;0.946768;5.49377;89;0.980036 0.198402 -0.0128942 -8.2454 -0.197253 0.96214 -0.188091 -5.16469 -0.0249115 0.186879 0.982067 -5.15518 0 0 0 1 
7680147070004;1.43077;5.4629;72;0.999402 -0.0250323 -0.0238723 -2.86808 0.0216202 0.990773 -0.133799 5.61779 0.0270013 0.133203 0.990721 -2.12118 0 0 0 1 
7680147070005;0.312811;5.04164;81;0.963324 0.264214 0.0468769 -9.78898 -0.264953 0.964207 0.010202 -8.22665 -0.0425036 -0.022248 0.998849 -3.73645 0 0 0 1 
7680147070006;1.56238;5.57168;88;0.996368 0.0846261 -0.00944796 -4.48754 -0.0844156 0.996213 0.0208136 1.61485 0.0111736 -0.0199405 0.999739 -2.46259 0 0 0 1 
7680147070007;1.77223;4.9169;76;0.934096 0.263672 0.240712 -10.487 -0.313207 0.928812 0.198013 -9.99393 -0.171366 -0.260355 0.950184 -9.45462 0 0 0 1 
7680147070008;0.368314;5.36017;82;0.961739 0.262407 0.078741 -9.59515 -0.262939 0.964805 -0.00372725 -7.69048 -0.0769478 -0.0171194 0.996888 -5.72834 0 0 0 1 
7680147070009;2.02654;5.32187;82;0.999328 0.0261489 0.0257032 -4.07796 -0.0240649 0.99664 -0.0782894 4.85085 -0.027664 0.0776182 0.996599 -7.42268 0 0 0 1 
7680147070010;1.67484;5.38997;90;0.987409 0.0846183 -0.133653 -5.57084 -0.0856712 0.996321 -0.00213631 1.8582 0.132981 0.0135597 0.991026 8.20579 0 0 0 1 
7680147070011;1.58383;4.91985;75;0.969688 0.0708329 0.233854 -5.41293 0.0159097 0.936727 -0.349699 4.85415 -0.243828 0.342819 0.907206 -20.3292 0 0 0 1 
7680147070012;1.55669;5.3156;95;0.99141 0.113672 0.0646905 -6.61591 -0.0977895 0.972688 -0.210511 0.897287 -0.0868529 0.202377 0.975449 -8.48483 0 0 0 1 
7680147070013;1.90796;5.32646;86;0.977257 0.211208 0.0189567 -8.06054 -0.210978 0.959383 0.187276 -4.22301 0.0213673 -0.187016 0.982124 0.308528 0 0 0 1 
7680147070014;1.7784;4.98157;81;0.973597 0.224489 -0.0413838 -8.40131 -0.227236 0.97037 -0.0821315 -5.93615 0.0217199 0.0893669 0.995762 -4.11616 0 0 0 1 
7680147070015;0.363704;4.59412;71;0.998422 -0.00601737 -0.0558334 -3.73079 0.0261859 0.92942 0.368094 10.8729 0.0496777 -0.368976 0.92811 7.77265 0 0 0 1 
7680147070016;0.265959;5.24938;95;0.972592 0.232069 0.0144166 -9.19326 -0.232482 0.971639 0.0432457 -5.89124 -0.00397176 -0.045412 0.99896 -1.26304 0 0 0 1 
7680147070017;0.994504;5.19587;79;0.997306 -0.072998 0.00719777 -2.58847 0.0729029 0.997258 0.0126849 10.86 -0.00810401 -0.012126 0.999894 -2.94179 0 0 0 1 
7680147070018;1.14391;4.75874;74;0.91266 0.163301 -0.37468 -14.3781 -0.159582 0.986326 0.0411669 -2.16552 0.376279 0.0222207 0.92624 20.1982 0 0 0 1 
7680147070019;1.59901;5.10536;92;0.993886 0.109637 0.0130315 -3.75916 -0.109652 0.99397 0.000449505 2.14337 -0.0129036 -0.00187568 0.999915 -1.92026 0 0 0 1 
7680147070020;1.99055;5.41583;88;0.96193 0.143448 0.232623 -9.10254 -0.16579 0.982958 0.0794201 -1.35373 -0.217266 -0.114963 0.969319 -11.0688 0 0 0 1 
7680147070021;1.30849;5.13167;89;0.96996 -0.0252553 -0.24195 -6.01523 0.0740346 0.978063 0.194707 13.3644 0.231725 -0.206771 0.950552 14.2278 0 0 0 1 
7680147070022;0.490232;5.35725;86;0.998047 0.00227526 0.0624292 -3.13164 -0.00507391 0.998987 0.0447074 6.85372 -0.0622642 -0.0449368 0.997048 -3.89861 0 0 0 1 
7680147070023;1.93092;5.38217;101;0.97787 0.205254 0.0405148 -7.49277 -0.197293 0.969128 -0.14787 -2.21505 -0.0696149 0.136604 0.988177 -7.31792 0 0 0 1 
7680147070024;2.01577;5.50573;79;0.972469 0.187983 -0.13772 -7.422 -0.157917 0.966204 0.203746 -1.68604 0.171366 -0.176388 0.969289 10.2393 0 0 0 1 
7680147070025;1.53658;4.99019;70;0.959637 -0.0449479 -0.277627 -5.27807 0.00809266 0.991151 -0.132495 5.2761 0.281126 0.1249 0.951508 10.6483 0 0 0 1 
