#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/wood_autumn_local.txt /home/point_clouds_registration_benchmark//eth/wood_autumn -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -n 20 -i 200 
id;initial_error;final_error;transformation
26875431820000;0.498992;0.441917;28;0.978936 0.197533 -0.0516325 0.569315 -0.188529 0.971634 0.142775 0.546676 0.0783706 -0.130033 0.988408 -0.649818 0 0 0 1 
26875431820001;0.336145;0.0255527;50;0.910128 0.323198 -0.259248 0.711871 -0.290005 0.943806 0.158513 0.865104 0.295911 -0.0690839 0.952714 -0.780172 0 0 0 1 
26875431820002;0.60541;0.0249401;60;0.890092 0.38595 -0.242446 0.933918 -0.38369 0.921609 0.0584672 0.991202 0.246006 0.040983 0.968402 -1.40727 0 0 0 1 
26875431820003;0.366204;0.0241275;32;0.993449 0.100944 -0.0535682 -0.15102 -0.0984504 0.994017 0.0473075 -0.118267 0.058023 -0.0417238 0.997443 -0.536836 0 0 0 1 
26875431820004;0.698046;0.0320915;45;0.955351 -0.295456 -0.00317147 0.853264 0.295393 0.954784 0.0336277 -1.26028 -0.00690745 -0.0330631 0.999429 0.406825 0 0 0 1 
26875431820005;0.325213;0.0283174;48;0.920237 -0.240412 0.308814 -0.371872 0.271939 0.960264 -0.0627859 -0.703562 -0.281448 0.141756 0.949048 0.98847 0 0 0 1 
26875431820006;0.554876;0.0309512;32;0.999996 -0.000495594 0.00273419 -0.2748 0.000499576 0.999999 -0.00145581 0.710118 -0.00273346 0.00145717 0.999995 0.566974 0 0 0 1 
26875431820007;0.383756;0.0350659;56;0.987986 -0.0488087 -0.146633 0.187546 0.107164 0.900021 0.422466 -0.844119 0.111353 -0.433105 0.894439 -0.391344 0 0 0 1 
26875431820008;0.203498;0.0317606;39;0.965785 0.0516208 -0.254153 0.111163 -0.0283874 0.995144 0.0942501 0.0910009 0.257784 -0.0838106 0.962561 -0.9878 0 0 0 1 
26875431820009;0.180609;0.0280138;39;0.978486 -0.156682 -0.134224 0.111424 0.153374 0.987558 -0.0347093 -0.359878 0.137992 0.0133761 0.990343 -0.388053 0 0 0 1 
26875431820010;0.462102;0.0242059;43;0.959109 -0.141632 -0.24505 0.73968 0.148969 0.988774 0.01157 -0.757383 0.24066 -0.0476017 0.969441 -0.939201 0 0 0 1 
26875431820011;0.575398;0.0222087;55;0.91013 0.0484725 0.411477 0.111479 -0.137846 0.971982 0.190395 0.321337 -0.390719 -0.230004 0.891312 1.87975 0 0 0 1 
