#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/long_office_household_local.txt /home/point_clouds_registration_benchmark//tum/long_office_household -s 0.1 -t 0.1 -p 0.3 -r 1000 -m 10 -n 20 -i 200 
id;initial_error;final_error;transformation
26456013410000;0.652746;0.42101;31;0.831468 0.490453 -0.260993 0.474874 -0.510886 0.85956 -0.0123049 -0.136878 0.218305 0.143569 0.965262 -0.36921 0 0 0 1 
26456013410001;1.0574;0.580014;34;0.951528 0.286222 -0.112566 0.294657 -0.263527 0.947436 0.181435 0.091094 0.15858 -0.142977 0.976939 1.18358 0 0 0 1 
26456013410002;0.577722;0.585679;33;0.926315 0.337178 -0.168083 0.437673 -0.261646 0.896739 0.356932 0.104447 0.271076 -0.286653 0.918884 0.790007 0 0 0 1 
26456013410003;1.10585;0.508661;29;0.958228 -0.260217 -0.118683 0.454404 0.278769 0.942525 0.184215 0.217595 0.0639258 -0.209605 0.975694 -0.784213 0 0 0 1 
26456013410004;0.510854;0.566681;32;0.945961 0.284868 0.154947 0.304894 -0.322619 0.875056 0.360823 -0.340268 -0.0328007 -0.391313 0.919673 -0.189454 0 0 0 1 
26456013410005;0.315858;0.504325;29;0.988971 0.0993309 -0.109862 0.427211 -0.0866862 0.989642 0.114433 0.20746 0.120091 -0.103647 0.987338 -0.0984594 0 0 0 1 
26456013410006;0.127418;0.53781;32;0.949692 0.285754 -0.128178 0.487302 -0.256712 0.944702 0.20405 -0.173104 0.179398 -0.16088 0.970533 0.251314 0 0 0 1 
26456013410007;0.936325;0.558901;26;0.967034 -0.190958 -0.168466 0.102601 0.19533 0.980691 0.00961298 0.446396 0.163377 -0.0422025 0.985661 0.728137 0 0 0 1 
26456013410008;0.859142;0.41727;30;0.990696 0.11197 -0.0773524 0.397606 -0.111726 0.993711 0.00749329 0.0599368 0.0777049 0.00121866 0.996976 0.838316 0 0 0 1 
26456013410009;0.404949;0.517783;29;0.93317 0.250937 -0.257342 0.223429 -0.22341 0.965796 0.13163 -0.128552 0.28157 -0.0653404 0.957313 0.478295 0 0 0 1 
26456013410010;0.333714;0.521618;28;0.954944 0.196817 -0.222136 0.363431 -0.201605 0.979466 0.0011448 -0.0652486 0.2178 0.0436906 0.975015 -0.100925 0 0 0 1 
26456013410011;0.463956;0.509349;29;0.992546 0.0789022 -0.0928793 0.477854 -0.0679773 0.990988 0.115424 0.116916 0.101149 -0.10825 0.988964 -0.264643 0 0 0 1 
26456013410012;1.06761;0.442659;32;0.931365 0.102852 -0.349258 0.912133 -0.190999 0.954698 -0.22819 0.71106 0.309967 0.279236 0.908817 0.912412 0 0 0 1 
26456013410013;0.408963;0.437555;28;0.854507 0.512834 -0.0825754 0.411628 -0.503353 0.85677 0.11216 -0.181767 0.128268 -0.0542774 0.990253 0.160983 0 0 0 1 
26456013410014;0.281798;0.557768;31;0.952528 0.273865 -0.132997 0.38775 -0.236922 0.941132 0.24112 -0.257144 0.191202 -0.198163 0.961339 0.0242488 0 0 0 1 
26456013410015;0.444148;0.531245;27;0.968108 0.105103 -0.227421 0.297614 -0.0949686 0.993955 0.055088 0.0331109 0.231836 -0.0317333 0.972237 0.464647 0 0 0 1 
26456013410016;0.631913;0.547101;31;0.859221 0.497419 0.119642 0.10275 -0.511536 0.839132 0.184904 -0.0566611 -0.00842096 -0.220074 0.975447 0.637887 0 0 0 1 
26456013410017;0.712942;0.551966;32;0.960488 0.254151 -0.113443 0.640946 -0.234297 0.95835 0.163311 0.501488 0.150223 -0.130279 0.980031 0.409649 0 0 0 1 
26456013410018;0.599666;0.448891;33;0.872434 0.456265 0.175162 0.242907 -0.484157 0.855779 0.182302 -0.504622 -0.0667217 -0.243852 0.967515 -0.157883 0 0 0 1 
26456013410019;0.16999;0.482615;31;0.978472 0.198741 -0.055637 0.375856 -0.191518 0.97484 0.114053 -0.000750301 0.0769041 -0.100942 0.991916 0.0144685 0 0 0 1 
26456013410020;0.966938;0.59734;31;0.956985 0.280559 -0.0739373 0.182294 -0.268764 0.953215 0.138372 -0.327332 0.1093 -0.112549 0.987617 -0.690214 0 0 0 1 
26456013410021;1.2145;0.595559;28;0.962587 -0.215139 -0.164745 -0.273959 0.236764 0.963466 0.125204 0.369123 0.131789 -0.159526 0.978357 -0.254245 0 0 0 1 
26456013410022;0.808376;0.477648;28;0.972909 -0.14752 -0.178007 -0.0648914 0.094829 0.956849 -0.274678 0.619969 0.210846 0.250356 0.944916 -0.12266 0 0 0 1 
26456013410023;0.310262;0.534916;32;0.880333 0.450645 -0.148095 0.141529 -0.431989 0.890605 0.142154 -0.0351683 0.195955 -0.0611671 0.978703 0.320574 0 0 0 1 
26456013410024;0.290654;0.625678;35;0.904348 0.409399 -0.120614 0.547751 -0.337102 0.858499 0.386449 -0.452124 0.261759 -0.308825 0.91439 0.358038 0 0 0 1 
26456013410025;0.115869;0.484603;30;0.94594 0.293033 -0.139027 0.337723 -0.27283 0.950691 0.147476 -0.0972956 0.175387 -0.101573 0.979246 0.279451 0 0 0 1 
