#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/gazebo_summer_local.txt /home/point_clouds_registration_benchmark//eth/gazebo_summer -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -i 100 
id;initial_error;final_error;transformation
36535719080062;0.362158;0.293844;11;0.992489 0.121669 0.0127515 -0.509497 -0.122165 0.991211 0.0507541 -0.480622 -0.00646419 -0.0519307 0.99863 -1.20889 0 0 0 1 
36535719080063;0.299523;0.376719;12;0.988715 -0.133071 0.0688147 -0.203821 0.1203 0.978986 0.164666 -1.40379 -0.0892808 -0.154529 0.983946 -0.731341 0 0 0 1 
36535719080064;0.461382;0.405889;12;0.995867 -0.0773879 -0.0475486 0.0969945 0.06483 0.972284 -0.224633 -0.695937 0.0636146 0.220622 0.973283 -1.62498 0 0 0 1 
36535719080065;0.4807;0.697369;15;0.965405 0.120421 0.231282 -0.375561 -0.163294 0.970717 0.176193 -1.91742 -0.203292 -0.207865 0.956799 0.963983 0 0 0 1 
36535719080066;0.231893;0.294888;13;0.989507 -0.10209 0.10224 0.198822 0.0863075 0.985154 0.148397 -1.53146 -0.115872 -0.138016 0.983629 0.359216 0 0 0 1 
36535719080067;0.276753;0.355308;14;0.993038 0.104917 0.0535493 -0.354099 -0.116421 0.805039 0.581686 -1.08317 0.0179192 -0.583871 0.811649 0.353842 0 0 0 1 
36535719080068;0.41506;0.664929;14;0.991392 -0.098133 0.0866703 -0.0204261 0.0890578 0.990686 0.103008 -2.14664 -0.0959715 -0.0944022 0.990897 -0.854498 0 0 0 1 
36535719080069;0.168667;0.290783;11;0.99629 -0.00743318 0.0857404 -0.29682 -0.0155847 0.96421 0.264682 -1.07711 -0.0846392 -0.265037 0.960516 0.445956 0 0 0 1 
36535719080070;0.366766;0.491519;14;0.977815 0.0825066 -0.192539 0.0219611 0.0264099 0.863271 0.50405 -2.03877 0.207801 -0.497952 0.841939 -0.86506 0 0 0 1 
36535719080071;0.314881;0.366076;11;0.993249 -0.115406 -0.011722 -0.482385 0.115434 0.993314 0.00175999 -0.908989 0.0114405 -0.00310122 0.99993 -0.130814 0 0 0 1 
36535719080072;0.205179;0.355438;11;0.995477 -0.0830174 0.046193 -0.0830478 0.0749064 0.984936 0.155851 -0.89759 -0.0584355 -0.151686 0.9867 0.317037 0 0 0 1 
36535719080073;0.364246;0.454685;15;0.929761 -0.219852 0.295312 -0.32948 0.0744775 0.897855 0.433946 -1.98534 -0.360551 -0.381472 0.851165 1.09803 0 0 0 1 
36535719080074;0.343501;0.732557;15;0.99373 0.0724913 0.0851194 -0.166715 -0.098766 0.925969 0.364453 -2.3534 -0.0523982 -0.370575 0.927323 0.230307 0 0 0 1 
36535719080075;0.45993;0.837704;13;0.987563 0.0718377 -0.139854 0.132382 -0.0830683 0.993627 -0.0761889 -1.67065 0.133489 0.0868587 0.987237 -1.03346 0 0 0 1 
36535719080076;0.347563;0.408847;14;0.989733 0.14242 0.0120631 -0.00311389 -0.133557 0.891466 0.432956 -1.43766 0.0509077 -0.430122 0.901334 0.152816 0 0 0 1 
36535719080077;0.245685;0.474596;13;0.981509 0.0886946 -0.169625 -0.0689069 -0.0144888 0.918051 0.396198 -1.38975 0.190865 -0.386415 0.90236 -0.344452 0 0 0 1 
36535719080078;0.322722;0.294453;11;0.997472 0.0668324 0.0241312 -0.729015 -0.0704557 0.974302 0.213944 -0.546992 -0.0092127 -0.215103 0.976548 -0.784224 0 0 0 1 
36535719080079;0.340882;0.766244;16;0.99641 0.0423322 0.0733194 -0.160313 -0.0667379 0.925609 0.372551 -2.63295 -0.0520941 -0.376107 0.925111 -0.251059 0 0 0 1 
36535719080080;0.326117;0.454991;12;0.988407 0.0207001 0.150412 -0.0961127 -0.0862855 0.891718 0.44429 -0.540017 -0.124928 -0.452117 0.883166 0.884286 0 0 0 1 
36535719080081;0.410409;0.670347;15;0.982442 -0.171209 0.0741269 -0.607344 0.158255 0.975173 0.154895 -2.27916 -0.0988059 -0.140444 0.985146 -0.677086 0 0 0 1 
36535719080082;0.216435;0.304633;10;0.997962 0.0637898 -0.00133889 0.0820043 -0.062355 0.979533 0.19138 -0.352374 0.0135195 -0.190906 0.981515 0.182567 0 0 0 1 
36535719080083;0.161862;0.331985;11;0.992659 0.11122 0.047517 -0.358747 -0.119787 0.958335 0.259315 -0.639849 -0.0166962 -0.263103 0.964623 -0.354001 0 0 0 1 
36535719080084;0.439577;0.956221;20;0.981594 -0.187471 0.0364295 -0.331308 0.178241 0.967802 0.177735 -3.51176 -0.0685767 -0.16797 0.983404 0.211023 0 0 0 1 
36535719080085;0.124875;0.295725;11;0.98687 0.115035 0.113377 -0.254048 -0.140735 0.956873 0.25414 -0.555164 -0.0792524 -0.266759 0.960499 0.145311 0 0 0 1 
36535719080086;0.392366;0.482081;13;0.975328 0.0416948 -0.216788 0.619927 0.0338988 0.94207 0.333699 -1.39896 0.218143 -0.332815 0.917414 -1.10853 0 0 0 1 
36535719080087;0.41425;0.658159;15;0.994764 -0.101885 -0.00797505 -0.123403 0.0928615 0.868554 0.486817 -2.26632 -0.0426728 -0.485009 0.873467 -0.399006 0 0 0 1 
36535719080088;0.317089;0.355762;11;0.986658 0.0848474 0.138951 -0.414889 -0.117438 0.962009 0.246471 -1.04887 -0.11276 -0.2595 0.959138 -0.614347 0 0 0 1 
36535719080089;0.0976208;0.271838;9;0.999908 -0.00626089 -0.0120078 -0.026953 0.0075742 0.993606 0.112647 -0.708681 0.0112258 -0.112728 0.993562 -0.0755209 0 0 0 1 
36535719080090;0.312576;0.2552;11;0.997115 0.0283874 -0.0704008 0.297753 -0.0223527 0.996124 0.0850727 -1.31357 0.0725429 -0.0832536 0.993884 -0.0993943 0 0 0 1 
36535719080091;0.378116;0.409313;15;0.956759 -0.126533 0.261918 0.412454 0.144053 0.98837 -0.0487266 -1.60523 -0.252706 0.0843497 0.963859 0.201302 0 0 0 1 
36535719080093;0.290482;0.117112;11;0.988741 0.0209529 -0.148162 0.380932 -0.0348478 0.995166 -0.0918178 0.349421 0.145521 0.0959472 0.984692 -0.540299 0 0 0 1 
36535719080094;0.395592;0.699659;18;0.99904 0.0430187 -0.00828231 1.06366 -0.0432246 0.998713 -0.0265266 -0.490845 0.00713051 0.0268591 0.999614 -0.129144 0 0 0 1 
36535719080095;0.347587;0.0918322;23;0.901259 0.245786 -0.356823 0.330866 -0.207882 0.96785 0.141607 0.524872 0.380155 -0.0534472 0.923377 -1.34131 0 0 0 1 
36535719080096;0.508705;0.0858319;25;0.951541 -0.224303 0.210377 0.236331 0.17264 0.955757 0.238169 -0.663634 -0.254492 -0.190308 0.948165 1.74978 0 0 0 1 
