#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/planetary_map_local.txt /home/point_clouds_registration_benchmark//planetary/p2at_met -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -i 100 
id;initial_error;final_error;transformation
25528382210000;2.8561;1.53582;10;0.9997 -0.0236601 0.00637799 -1.29851 0.0235647 0.999615 0.0146448 -0.462808 -0.00672203 -0.0144902 0.999872 1.5435 0 0 0 1 
25528382210001;2.11331;1.59298;10;0.999964 -0.00571661 -0.00632861 -0.368295 0.00670294 0.985628 0.168797 -0.9647 0.00527271 -0.168833 0.985631 -9.1783 0 0 0 1 
25528382210002;1.70145;1.49022;10;0.975381 0.0123306 0.220179 1.22943 0.0437074 0.967819 -0.247822 -2.34783 -0.21615 0.251344 0.943454 13.9624 0 0 0 1 
25528382210003;1.37022;0.441248;9;0.999999 -0.00098897 -0.000375022 -0.369411 0.000991804 0.99997 0.00763404 0.0375118 0.000367461 -0.00763441 0.999971 0.704041 0 0 0 1 
25528382210004;1.75339;1.25966;10;0.966919 -0.0436774 0.251315 -1.8208 0.0118023 0.991837 0.126968 -0.202541 -0.254809 -0.119802 0.959542 -5.54528 0 0 0 1 
25528382210005;0.735848;0.404248;10;0.994118 0.00701712 0.108073 0.594009 0.0270046 0.950318 -0.310108 -3.14471 -0.10488 0.311202 0.944539 16.622 0 0 0 1 
25528382210006;1.57164;0.546437;11;0.997307 -0.0188636 -0.0708671 -1.03805 0.0178698 0.999733 -0.0146308 -0.137125 0.0711242 0.013325 0.997378 -1.34473 0 0 0 1 
25528382210007;1.73822;1.39524;9;0.999979 -0.00562213 -0.0031513 0.0164939 0.00543799 0.998434 -0.0556778 -0.40383 0.00345939 0.0556595 0.998444 2.31005 0 0 0 1 
25528382210008;0.906109;0.878479;9;0.995176 0.0127554 0.0972727 0.925375 -0.0133245 0.999898 0.00520298 0.112114 -0.0971963 -0.00647399 0.995244 0.211108 0 0 0 1 
25528382210009;0.490985;0.253932;10;0.970808 0.0444917 -0.235696 2.10789 -0.019869 0.994186 0.105831 0.154492 0.239034 -0.0980587 0.966047 -6.51076 0 0 0 1 
25528382210010;2.17163;1.26119;11;0.990401 -0.0395254 -0.132454 -1.80157 -0.0218177 0.901531 -0.432164 -4.57465 0.136492 0.430905 0.892015 18.4011 0 0 0 1 
25528382210011;2.42393;1.64467;10;0.999677 0.0219858 -0.0127382 1.0674 -0.0199336 0.989461 0.143419 0.0628723 0.0157572 -0.143119 0.98958 -8.82233 0 0 0 1 
25528382210012;1.04957;0.436889;10;0.997715 -0.0206004 -0.0643404 -1.05587 0.0166864 0.998011 -0.0607878 -0.789377 0.0654647 0.0595753 0.996075 3.17428 0 0 0 1 
25528382210013;1.47687;1.22822;9;0.999961 -0.00847196 0.00264996 -0.386405 0.00845274 0.999938 0.00718517 -0.0470229 -0.00271067 -0.00716248 0.999971 0.287145 0 0 0 1 
25528382210014;2.77484;2.23694;11;0.982787 -0.0118773 0.184358 0.0249923 -0.0543203 0.935239 0.349826 -2.534 -0.176574 -0.353819 0.918495 -15.6485 0 0 0 1 
25528382210015;1.8346;1.721;10;0.997043 0.00329241 0.0767718 0.296332 0.00201731 0.997616 -0.0689824 -0.218066 -0.0768159 0.0689333 0.994659 4.61424 0 0 0 1 
25528382210016;0.567147;0.419778;11;0.99429 0.003138 -0.106662 0.0257255 0.0142401 0.986725 0.161775 -0.85638 0.105753 -0.16237 0.981047 -9.30232 0 0 0 1 
25528382210017;2.04883;1.43344;12;0.951574 0.0342979 -0.305502 1.23513 0.0340457 0.975887 0.215605 -1.2948 0.30553 -0.215566 0.927461 -11.625 0 0 0 1 
25528382210018;2.95759;1.62844;9;0.99907 0.0415413 -0.0115805 1.57243 -0.0338489 0.921754 0.386296 -2.52383 0.0267216 -0.385545 0.922302 -17.5697 0 0 0 1 
25528382210019;2.21355;1.91431;9;0.995785 0.0149163 0.0904976 1.02599 -0.0144384 0.999878 -0.00593336 0.264555 -0.0905751 0.0046017 0.995879 -0.0579736 0 0 0 1 
25528382210020;0.308749;0.339033;10;0.982583 -0.0349316 0.182512 -1.51202 0.0789288 0.967626 -0.239728 -2.72558 -0.168229 0.249958 0.95353 13.4737 0 0 0 1 
25528382210021;1.80312;1.38321;9;0.999848 0.0166102 -0.00522775 0.921225 -0.0162994 0.998368 0.0547411 0.00654361 0.00612847 -0.0546476 0.998487 -1.94186 0 0 0 1 
25528382210022;2.94324;2.52404;10;0.872443 -0.0366667 -0.487339 -1.93987 0.00304732 0.99757 -0.0696004 -0.0361401 0.488707 0.0592373 0.870435 0.0752384 0 0 0 1 
25528382210023;1.21687;0.941159;10;0.888025 -0.0105618 -0.459675 -0.454848 -0.0269608 0.99682 -0.074988 0.16046 0.459005 0.0789843 0.884916 0.128903 0 0 0 1 
25528382210024;1.44022;1.37399;9;0.99879 -0.0196008 0.0451073 -0.969378 0.0215193 0.998867 -0.0424468 -0.46464 -0.0442243 0.0433661 0.99808 2.01967 0 0 0 1 
25528382210025;2.35204;2.13947;8;0.999991 0.00181968 -0.00375285 0.360652 -0.00179206 0.999971 0.00735173 -0.127315 0.00376612 -0.00734494 0.999966 -0.554205 0 0 0 1 
25528382210026;1.69358;0.497737;10;0.997793 0.00347186 0.066316 0.104965 -0.00468796 0.999824 0.0181911 0.328653 -0.0662412 -0.0184619 0.997633 -2.01208 0 0 0 1 
25528382210027;2.42888;1.60698;11;0.997579 -0.0154495 0.0678034 -0.924428 0.0169401 0.999626 -0.0214645 -0.3664 -0.0674465 0.0225611 0.997468 3.25896 0 0 0 1 
25528382210028;0.814222;0.295848;10;0.96999 0.0103362 -0.242925 0.701064 -0.0304487 0.996395 -0.0791851 0.135546 0.24123 0.0842055 0.966808 1.7792 0 0 0 1 
25528382210029;0.390701;0.330702;11;0.972594 -0.0581816 -0.225111 -3.0294 -0.00866365 0.958444 -0.285148 -2.50719 0.232347 0.279284 0.931674 12.0813 0 0 0 1 
25528382210031;1.54457;0.775889;10;0.999561 0.0237078 -0.0177939 0.636269 -0.0227973 0.998502 0.0497364 -0.0167463 0.0189463 -0.0493089 0.998604 -3.1536 0 0 0 1 
25528382210032;0.49374;0.401142;10;0.999764 0.0213675 -0.00395646 0.56702 -0.0207444 0.992664 0.119116 -0.0262361 0.00647265 -0.119006 0.992872 -3.66796 0 0 0 1 
25528382210033;0.496545;0.369917;9;0.998373 0.0071136 0.0565684 0.200787 -0.00793324 0.999867 0.014278 0.0106309 -0.0564593 -0.0147036 0.998297 -0.453548 0 0 0 1 
25528382210034;1.67751;1.35994;11;0.999557 -0.005767 -0.0291996 -0.134874 0.00269971 0.994572 -0.104014 -0.209909 0.029641 0.103889 0.994147 1.86404 0 0 0 1 
25528382210035;1.14274;0.496216;10;0.996732 0.0191503 -0.0784828 0.592846 -0.0155588 0.998815 0.0461206 -0.000663522 0.079273 -0.0447488 0.995848 -3.26381 0 0 0 1 
25528382210036;0.657758;0.233468;10;0.998554 0.0156299 0.051443 0.397942 -0.021716 0.992541 0.119964 0.192595 -0.0491843 -0.120907 0.991445 -2.73642 0 0 0 1 
25528382210037;0.42747;0.291208;10;0.942412 0.0250665 -0.333515 0.93877 -0.00503276 0.998137 0.0607975 -0.109843 0.334417 -0.0556178 0.940782 -5.02893 0 0 0 1 
25528382210038;2.16463;1.54063;9;0.995043 -0.0184996 -0.0977047 -0.714462 0.0151168 0.999264 -0.0352506 -0.258021 0.0982849 0.0335989 0.994591 1.7546 0 0 0 1 
25528382210039;1.45509;1.22168;9;0.999825 0.00325493 0.0184082 0.0750001 -0.00441342 0.997988 0.0632474 0.0475822 -0.0181653 -0.0633176 0.997828 -1.02566 0 0 0 1 
25528382210040;1.05221;1.06233;10;0.995591 -0.0178067 -0.0920922 -0.511748 0.0133558 0.998723 -0.0487237 -0.222607 0.0928422 0.0472789 0.994558 0.377815 0 0 0 1 
25528382210041;1.71424;0.966021;10;0.909726 -0.0192322 0.414763 0.911841 -0.00823035 0.997895 0.0643238 0.145023 -0.415127 -0.0619307 0.907653 3.28407 0 0 0 1 
25528382210042;0.574012;0.365877;10;0.988911 0.000962461 0.148509 0.0495034 0.0481292 0.943934 -0.326607 -2.31723 -0.140497 0.330132 0.93342 11.6226 0 0 0 1 
25528382210043;0.513876;0.201996;10;0.999953 0.00499091 0.0083123 0.335835 -0.00660676 0.978228 0.207428 -0.393388 -0.00709607 -0.207473 0.978215 -6.7703 0 0 0 1 
25528382210044;0.355334;0.243279;11;0.91477 -0.00942976 0.403864 0.755238 -0.0455254 0.990953 0.126255 0.165344 -0.401401 -0.13388 0.906065 -0.813306 0 0 0 1 
25528382210045;1.15928;1.06228;9;0.999253 0.00411043 -0.0384143 0.0104229 -0.00594606 0.99884 -0.0477936 -0.0276412 0.0381733 0.0479864 0.998118 0.840004 0 0 0 1 
