#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/wood_autumn_local.txt /home/point_clouds_registration_benchmark//eth/wood_autumn -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -i 100 
id;initial_error;final_error;transformation
26875431820000;0.498992;0.500186;13;0.989035 0.127554 -0.0744354 0.448365 -0.126556 0.991796 0.0179904 0.556309 0.0761194 -0.00837285 0.997064 -0.636177 0 0 0 1 
26875431820001;0.336145;0.0309718;36;0.910436 0.32446 -0.256577 0.70404 -0.291853 0.943421 0.157414 0.880843 0.293135 -0.0684325 0.953619 -0.759378 0 0 0 1 
26875431820002;0.60541;0.214816;19;0.962942 0.194101 -0.187263 0.494048 -0.184799 0.980552 0.0660847 0.601318 0.196448 -0.0290298 0.980084 -1.26525 0 0 0 1 
26875431820003;0.366204;0.0234296;17;0.993429 0.101146 -0.0535569 -0.149713 -0.0985979 0.993957 0.0482567 -0.127675 0.0581142 -0.042659 0.997398 -0.534543 0 0 0 1 
26875431820004;0.698046;0.0291675;32;0.955602 -0.294638 -0.00355035 0.859423 0.294566 0.95493 0.0366091 -1.27144 -0.00739609 -0.0360296 0.999323 0.418624 0 0 0 1 
26875431820005;0.325213;0.0229288;34;0.920166 -0.241554 0.308133 -0.360974 0.272687 0.960126 -0.0616458 -0.713409 -0.280956 0.140748 0.949344 0.988737 0 0 0 1 
26875431820006;0.554876;0.0216174;17;0.999992 -0.00328473 0.00225624 -0.259557 0.00328562 0.999995 -0.000391361 0.678602 -0.00225494 0.000398771 0.999997 0.558987 0 0 0 1 
26875431820007;0.383756;0.0302918;40;0.988148 -0.0472286 -0.146059 0.19986 0.105439 0.900346 0.422208 -0.831512 0.111563 -0.432605 0.894655 -0.381641 0 0 0 1 
26875431820008;0.203498;0.0305936;24;0.965852 0.0514923 -0.253927 0.115677 -0.028265 0.995144 0.0942887 0.0880623 0.257549 -0.0838917 0.962617 -0.978744 0 0 0 1 
26875431820009;0.180609;0.0283384;24;0.978319 -0.157423 -0.13457 0.112951 0.154182 0.987449 -0.034243 -0.370483 0.138272 0.0127523 0.990312 -0.384958 0 0 0 1 
26875431820010;0.462102;0.0331393;26;0.95996 -0.141209 -0.241942 0.720984 0.147862 0.988963 0.00947027 -0.747022 0.237935 -0.0448652 0.970244 -0.923168 0 0 0 1 
26875431820011;0.575398;0.0271663;39;0.910949 0.0496204 0.409524 0.102496 -0.139439 0.971345 0.192475 0.321617 -0.388238 -0.232438 0.891764 1.8787 0 0 0 1 
