#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/stairs_local.txt /home/point_clouds_registration_benchmark//eth/stairs -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -i 100 
id;initial_error;final_error;transformation
5494384560079;0.330281;0.0469897;36;0.927893 0.372047 -0.0244186 0.645377 -0.365939 0.921295 0.131547 1.91442 0.0714385 -0.113126 0.991009 -0.430528 0 0 0 1 
5494384560080;0.779401;0.0643501;34;0.916406 0.391599 -0.0827613 1.27937 -0.381772 0.917311 0.113095 2.35297 0.120206 -0.0720452 0.990131 -0.594153 0 0 0 1 
5494384560081;0.603531;0.0564122;26;0.980074 0.194027 -0.0425267 0.485365 -0.19816 0.969828 -0.14201 1.77487 0.0136898 0.147608 0.988951 0.347812 0 0 0 1 
5494384560082;0.617118;0.0423281;46;0.888363 -0.28164 -0.362617 1.46176 0.331521 0.93986 0.0822045 -2.05338 0.317657 -0.193242 0.928306 -2.13684 0 0 0 1 
5494384560083;0.290683;0.0525316;35;0.947125 0.300321 0.112971 0.162714 -0.284653 0.948917 -0.136119 2.09123 -0.148079 0.0967644 0.98423 0.973693 0 0 0 1 
5494384560084;0.175327;0.0432489;20;0.985612 -0.118737 -0.120289 0.319024 0.10211 0.985425 -0.136055 -0.29269 0.134691 0.121815 0.983372 -0.754834 0 0 0 1 
5494384560085;0.943472;0.0249278;25;0.991861 -0.121696 -0.0374393 0.0761585 0.103961 0.943821 -0.313678 -0.260791 0.0735092 0.307233 0.948791 0.413426 0 0 0 1 
5494384560086;0.821732;0.0356724;14;0.99253 -0.029051 0.118489 -0.481238 0.0192366 0.996352 0.0831481 -0.581465 -0.120472 -0.0802477 0.989468 1.271 0 0 0 1 
5494384560087;0.12902;0.0548192;11;0.999102 0.0133638 -0.0401952 0.0129482 -0.0134656 0.999907 -0.00226365 0.09635 0.0401612 0.00280287 0.999189 -0.144923 0 0 0 1 
5494384560088;1.25698;0.0543943;37;0.877897 0.154112 -0.453372 1.65333 -0.142886 0.98797 0.0591535 -0.140983 0.457034 0.01285 0.889356 -2.44649 0 0 0 1 
5494384560089;1.3654;1.09301;17;0.979391 0.186011 0.0786974 0.253661 -0.187299 0.982259 0.00924604 1.27062 -0.0755814 -0.0237954 0.996856 -0.156983 0 0 0 1 
5494384560090;0.736364;0.0539033;35;0.956275 -0.292292 -0.0102051 0.546415 0.267633 0.888604 -0.372498 -0.567444 0.117947 0.353479 0.927977 -0.27642 0 0 0 1 
5494384560091;0.484121;0.0518772;33;0.939779 -0.149817 -0.307198 1.14448 0.213717 0.959005 0.186105 -1.82626 0.266723 -0.240551 0.933271 -1.27213 0 0 0 1 
5494384560093;0.0553842;0.179211;9;0.99777 -0.014526 -0.0651472 0.162145 0.013888 0.999851 -0.0102354 -0.00459064 0.0652861 0.0093078 0.997823 -0.283617 0 0 0 1 
