#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/urban05_local.txt /home/point_clouds_registration_benchmark//kaist/urban05 -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -i 100 
id;initial_error;final_error;transformation
34562489690000;0.13992;0.455841;19;1 -9.86595e-08 4.47234e-07 -0.726051 9.86595e-08 1 3.27593e-08 2.83508 -4.47234e-07 -3.27592e-08 1 -0.180037 0 0 0 1 
34562489690001;0.182436;0.230817;11;1 -7.22405e-08 4.70455e-07 -0.6232 7.22405e-08 1 4.10511e-08 0.505684 -4.70455e-07 -4.1051e-08 1 -0.304614 0 0 0 1 
34562489690002;0.400034;0.786281;23;0.999944 2.20598e-06 -0.0106193 22.2661 7.62298e-06 1 0.000925536 -6.74696 0.0106193 -0.000925565 0.999943 -11.7529 0 0 0 1 
34562489690003;0.381518;0.445862;8;0.999955 3.18666e-06 -0.00949526 6.69206 4.6758e-06 1 0.000828019 -1.15965 0.00949526 -0.000828026 0.999955 -7.17778 0 0 0 1 
34562489690004;0.467995;0.807552;17;1 -1.5306e-07 5.09256e-07 -1.14141 1.5306e-07 1 4.92679e-08 2.6707 -5.09256e-07 -4.92679e-08 1 -0.330009 0 0 0 1 
34562489690005;0.423309;0.694454;15;1 -1.34282e-07 7.71149e-07 -1.02609 1.34282e-07 1 7.17372e-08 2.26981 -7.71149e-07 -7.17371e-08 1 -0.530762 0 0 0 1 
34562489690006;0.190415;2.84736;100;1 -1.09263e-07 3.00963e-06 -2.10609 1.09264e-07 1 -1.04622e-07 -24.4814 -3.00963e-06 1.04622e-07 1 0.325191 0 0 0 1 
34562489690007;0.167146;0.309493;11;1 -1.09139e-08 4.49917e-07 0.0254551 1.09139e-08 1 8.94349e-09 1.6072 -4.49917e-07 -8.94349e-09 1 -0.00204276 0 0 0 1 
34562489690008;0.102809;0.100499;6;1 -1.78969e-08 5.85826e-08 -0.129463 1.78969e-08 1 4.46965e-09 -0.368978 -5.85826e-08 -4.46965e-09 1 -0.0213145 0 0 0 1 
34562489690009;0.0509686;0.162127;9;1 -5.00807e-06 -1.82985e-05 39.8706 5.00806e-06 1 -4.6474e-07 -4.83455 1.82985e-05 4.64648e-07 1 -16.5808 0 0 0 1 
34562489690010;0.0869115;0.25608;12;0.999977 7.75114e-06 -0.00671561 -46.2973 -3.81297e-06 1 0.000586433 5.8142 0.00671561 -0.000586394 0.999977 0.5941 0 0 0 1 
34562489690011;0.0782188;0.238162;14;0.999892 8.94538e-05 -0.0147074 -642.573 -7.0304e-05 0.999999 0.00130257 57.7247 0.0147075 -0.0013014 0.999891 139.792 0 0 0 1 
34562489690012;0.0495854;2.0048;100;1 5.63183e-08 -6.46682e-08 -1.15775 -5.63183e-08 1 -8.75675e-09 -17.6526 6.46682e-08 8.75675e-09 1 -0.429167 0 0 0 1 
34562489690013;0.0622498;1.82368;100;1 4.55458e-05 0.00099336 -366.381 -4.54849e-05 1 -6.13509e-05 48.1186 -0.000993363 6.13057e-05 1 204.694 0 0 0 1 
34562489690014;0.30978;1.71864;63;1 -0.000823446 -0.000196421 6621.54 0.000823928 0.999997 0.00246697 -538.393 0.000194389 -0.00246713 0.999997 19713 0 0 0 1 
34562489690015;0.264634;0.338264;8;1 -3.89823e-08 2.12226e-07 -0.371856 3.89823e-08 1 7.03733e-09 -1.24715 -2.12226e-07 -7.03732e-09 1 -0.0526087 0 0 0 1 
34562489690016;0.0384264;2.12091;100;1 -2.14212e-07 2.80338e-07 -0.881199 2.14212e-07 1 2.6111e-08 18.4831 -2.80338e-07 -2.6111e-08 1 0.25081 0 0 0 1 
34562489690017;0.317284;0.412897;12;1 -1.08894e-07 1.96578e-07 -0.988315 1.08894e-07 1 3.43728e-08 -1.84115 -1.96578e-07 -3.43728e-08 1 -0.258174 0 0 0 1 
34562489690018;0.287954;2.6736;100;1 -3.07933e-07 1.25112e-06 -1.15696 3.07933e-07 1 -1.6025e-08 23.0097 -1.25112e-06 1.60254e-08 1 0.414707 0 0 0 1 
34562489690019;0.362659;0.464215;13;0.996875 0.000265401 0.0789951 46.9302 0.000279993 0.999976 -0.00689299 -6.73286 -0.078995 0.00689357 0.996851 23.5327 0 0 0 1 
34562489690020;0.112961;0.0850403;10;0.999951 -7.48246e-07 -0.00993341 41.5712 9.45162e-06 1 0.000876125 -4.45785 0.0099334 -0.000876175 0.99995 71.0324 0 0 0 1 
34562489690021;0.197833;0.280522;9;1 -2.26681e-08 -3.90974e-07 -0.242354 2.26681e-08 1 -1.83058e-08 -1.43507 3.90974e-07 1.83058e-08 1 0.121512 0 0 0 1 
34562489690022;0.278308;2.80935;100;1 -2.30181e-07 1.73021e-06 -3.53664 2.30181e-07 1 -1.20582e-07 -23.3733 -1.73021e-06 1.20583e-07 1 0.469928 0 0 0 1 
34562489690023;0.193536;0.257692;6;0.999967 1.10729e-06 -0.0080668 14.2428 4.56906e-06 1 0.00070365 -0.816883 0.0080668 -0.000703664 0.999967 -4.73062 0 0 0 1 
34562489690024;0.347959;0.414553;15;1 -4.31478e-08 1.29704e-06 -0.441585 4.31478e-08 1 4.32813e-08 -2.37408 -1.29704e-06 -4.32812e-08 1 -0.358468 0 0 0 1 
34562489690025;0.302077;0.628304;17;0.998471 0.000232015 -0.0552717 -787.519 3.86703e-05 0.999988 0.00489623 71.2406 0.0552722 -0.00489088 0.998459 525.862 0 0 0 1 
34562489690026;0.218188;0.248995;10;1 -6.2595e-08 4.33762e-07 -0.517563 6.2595e-08 1 2.87785e-08 0.706061 -4.33762e-07 -2.87785e-08 1 -0.206397 0 0 0 1 
34562489690027;0.18191;0.680753;40;0.99424 0.00041117 -0.10718 752.445 0.000603507 0.999955 0.00943445 -60.1472 0.107179 -0.00944479 0.994195 706.014 0 0 0 1 
34562489690028;0.340963;0.504841;12;1 -8.2983e-08 2.90458e-07 -0.797488 8.2983e-08 1 1.3212e-08 -2.05063 -2.90458e-07 -1.3212e-08 1 -0.112784 0 0 0 1 
34562489690029;0.238574;0.202081;8;0.999402 5.69123e-05 0.0345692 -43.7934 4.73745e-05 0.999995 -0.00301593 2.66897 -0.0345692 0.00301576 0.999398 17.9677 0 0 0 1 
34562489690031;0.530935;0.713667;16;0.999792 2.2463e-05 -0.0203727 -31.0353 1.37322e-05 0.999998 0.00177652 3.11804 0.0203727 -0.00177643 0.999791 -16.2281 0 0 0 1 
34562489690032;0.306555;0.524219;13;0.989909 0.000878699 0.141698 -1.77707 0.000881737 0.999923 -0.0123606 -0.553766 -0.141698 0.0123608 0.989833 75.9679 0 0 0 1 
34562489690033;0.46032;0.576959;9;0.999402 5.39259e-05 -0.034564 -8.91685 5.03664e-05 0.999995 0.00301649 1.44604 0.0345641 -0.00301643 0.999398 -8.1427 0 0 0 1 
34562489690034;0.385219;0.982064;17;0.9998 2.56251e-05 -0.0199791 -60.958 8.97445e-06 0.999999 0.00173169 7.22337 0.0199791 -0.00173153 0.999799 -102.139 0 0 0 1 
34562489690035;0.341621;0.41115;10;0.982864 0.00149757 0.184324 -38.8356 0.00149374 0.999869 -0.0160886 2.5243 -0.184324 0.0160882 0.982734 27.7532 0 0 0 1 
34562489690036;0.158469;0.200471;16;0.994151 0.000514542 -0.108002 -15.663 0.000506444 0.999955 0.00942573 1.03872 0.108002 -0.00942529 0.994106 -24.6853 0 0 0 1 
34562489690037;0.364175;0.447523;10;0.999799 1.40169e-05 -0.0200275 31.6167 2.10775e-05 0.999998 0.00175209 -3.48687 0.0200275 -0.00175217 0.999798 29.2548 0 0 0 1 
34562489690038;0.437441;1.02518;24;0.992976 0.000622039 0.118313 -85.3857 0.000603983 0.999946 -0.0103264 9.30202 -0.118313 0.0103253 0.992923 27.6944 0 0 0 1 
34562489690039;0.392147;0.372174;9;0.998738 2.29577e-06 0.0502335 861.507 0.000234276 0.999989 -0.00470357 -75.1377 -0.0502329 0.0047094 0.998726 -2607.24 0 0 0 1 
34562489690040;0.283513;0.303043;8;0.998608 0.000124354 -0.0527507 -14.5813 0.000118628 0.999989 0.00460308 1.50734 0.0527507 -0.00460293 0.998597 -17.7399 0 0 0 1 
34562489690041;0.287266;0.820041;21;0.994084 0.000527468 -0.108609 -72.0903 0.000505193 0.999955 0.00948037 8.07445 0.108609 -0.00947915 0.994039 -18.0308 0 0 0 1 
34562489690042;0.329992;1.1837;18;0.993683 0.000566283 0.112224 -132.305 0.000536558 0.999952 -0.0097967 13.5767 -0.112224 0.00979502 0.993635 17.3184 0 0 0 1 
34562489690043;0.516204;0.862612;11;0.99998 5.39502e-06 -0.00627551 -27.5315 -1.96783e-06 1 0.000546128 2.8977 0.00627551 -0.000546104 0.99998 -13.8461 0 0 0 1 
